run_id,hour_index,timestamp,generator_row,generator_uid,bus,online,adjustable_active_power,target_pg_mw,pg_mw,pg_deviation_mw,pmin_mw,pmax_mw,qg_mvar,qmin_mvar,qmax_mvar,source_vg_pu,output_vg_pu,optimized_bus_vm_pu
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,142,118_RTPV_2,118,true,false,5,5,0,5,5,0,0,0,1,1.0353611764796453,1.0353611764796453
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,143,118_RTPV_3,118,true,false,5.0999999999999996,5.0999999999999996,0,5.0999999999999996,5.0999999999999996,0,0,0,1,1.0353611764796453,1.0353611764796453
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,144,118_RTPV_4,118,true,false,5.0999999999999996,5.0999999999999996,0,5.0999999999999996,5.0999999999999996,0,0,0,1,1.0353611764796453,1.0353611764796453
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,145,118_RTPV_5,118,true,false,4.9000000000000004,4.9000000000000004,0,4.9000000000000004,4.9000000000000004,0,0,0,1,1.0353611764796453,1.0353611764796453
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,146,118_RTPV_6,118,true,false,5,5,0,5,5,0,0,0,1,1.0353611764796453,1.0353611764796453
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,147,320_RTPV_6,320,true,false,5,5,0,5,5,0,0,0,1,1.0320081000545731,1.0320081000545731
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,148,118_RTPV_7,118,true,false,6,6,0,6,6,0,0,0,1,1.0353611764796453,1.0353611764796453
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,149,118_RTPV_8,118,true,false,6.0999999999999996,6.0999999999999996,0,6.0999999999999996,6.0999999999999996,0,0,0,1,1.0353611764796453,1.0353611764796453
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,150,118_RTPV_9,118,true,false,5.5,5.5,0,5.5,5.5,0,0,0,1,1.0353611764796453,1.0353611764796453
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,151,118_RTPV_10,118,true,false,2.5,2.5,0,2.5,2.5,0,0,0,1,1.0353611764796453,1.0353611764796453
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,152,213_RTPV_1,213,true,false,7,7,0,7,7,0,0,0,1,1.0094304114822616,1.0094304114822616
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,153,309_WIND_1,309,true,false,30.699999999999999,30.699999999999999,0,30.699999999999999,30.699999999999999,0,0,0,1,1.0241936954516311,1.0241936954516311
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,154,317_WIND_1,317,true,false,447.63999999999999,447.63999999999999,0,447.63999999999999,447.63999999999999,0,0,0,1,1.0351501051373184,1.0351501051373184
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,155,303_WIND_1,303,true,false,3.6000000000000001,3.6000000000000001,0,3.6000000000000001,3.6000000000000001,0,0,0,1,1.0189817167282422,1.0189817167282422
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,156,122_WIND_1,122,true,false,274.19999999999999,274.19999999999999,0,274.19999999999999,274.19999999999999,0,0,0,1.05,1.0500000088575425,1.0500000088575425
original_flat_target_midq,9,2020-01-01T09:00:00+00:00,157,313_STORAGE_1,313,false,false,0,0,0,0,0,0,0,0,1,1,1.0197881136762634
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,0,101_CT_1,101,false,false,0,0,0,0,0,0,0,10,1.0468,1.0468,1.0451161413911934
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,1,101_CT_2,101,false,false,0,0,0,0,0,0,0,10,1.0468,1.0468,1.0451161413911934
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,2,101_STEAM_3,101,true,true,76,76.000000000500464,5.0046367050526896e-10,30,76,-19.498438571479529,-25,30,1.0468,1.0451161413911934,1.0451161413911934
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,3,101_STEAM_4,101,true,true,76,76.000000000500464,5.0046367050526896e-10,30,76,-19.49843857147949,-25,30,1.0468,1.0451161413911934,1.0451161413911934
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,4,102_CT_1,102,false,false,0,0,0,0,0,0,0,10,1.0467,1.0467,1.0442103209231812
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,5,102_CT_2,102,false,false,0,0,0,0,0,0,0,10,1.0467,1.0467,1.0442103209231812
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,6,102_STEAM_3,102,true,true,45.333333328000002,50.608018756406096,5.2746854284060944,30,76,-18.010537347894797,-25,30,1.0467,1.0442103209231812,1.0442103209231812
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,7,102_STEAM_4,102,true,true,45.333333328000002,50.608018756406096,5.2746854284060944,30,76,-18.010537347894697,-25,30,1.0467,1.0442103209231812,1.0442103209231812
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,8,107_CC_1,107,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,0.99016327480383337
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,9,113_CT_1,113,false,false,0,0,0,0,0,0,-15,19,1.0347,1.0347,1.0112710127133737
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,10,113_CT_2,113,false,false,0,0,0,0,0,0,-15,19,1.0347,1.0347,1.0112710127133737
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,11,113_CT_3,113,false,false,0,0,0,0,0,0,-15,19,1.0347,1.0347,1.0112710127133737
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,12,113_CT_4,113,false,false,0,0,0,0,0,0,-15,19,1.0347,1.0347,1.0112710127133737
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,13,115_STEAM_1,115,false,false,0,0,0,0,0,0,0,6,1.0427999999999999,1.0427999999999999,1.0214768141721813
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,14,115_STEAM_2,115,false,false,0,0,0,0,0,0,0,6,1.0427999999999999,1.0427999999999999,1.0214768141721813
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,15,115_STEAM_3,115,true,true,62,67.494336298511755,5.4943362985117545,62,155,34.109939976423483,-50,80,1.0427999999999999,1.0214768141721813,1.0214768141721813
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,16,116_STEAM_1,116,false,false,0,0,0,0,0,0,-50,80,1.0461,1.0461,1.0147458031480885
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,17,118_CC_1,118,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0249390107495524
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,18,123_STEAM_2,123,true,true,62,67.603196995595155,5.6031969955951553,62,155,-47.891624364652372,-50,80,1.05,1.0077898362881874,1.0077898362881874
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,19,123_STEAM_3,123,true,true,140,145.60319699592264,5.6031969959226444,140,350,-22.879723459408027,-25,150,1.05,1.0077898362881874,1.0077898362881874
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,20,123_CT_1,123,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0077898362881874
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,21,123_CT_4,123,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0077898362881874
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,22,123_CT_5,123,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0077898362881874
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,23,201_CT_1,201,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0219582960811242
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,24,201_CT_2,201,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0219582960811242
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,25,201_STEAM_3,201,false,false,0,0,0,0,0,0,-25,30,1.05,1.05,1.0219582960811242
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,26,202_CT_1,202,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0210408495548218
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,27,202_CT_2,202,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0210408495548218
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,28,202_STEAM_3,202,true,true,30,36.116695773097213,6.1166957730972129,30,76,-20.62829721833139,-25,30,1.05,1.0210408495548218,1.0210408495548218
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,29,202_STEAM_4,202,true,true,30,36.116695773097213,6.1166957730972129,30,76,-20.62829721833139,-25,30,1.05,1.0210408495548218,1.0210408495548218
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,30,207_CT_1,207,false,false,0,0,0,0,0,0,-15,19,0.96989999999999998,0.96989999999999998,0.97139027231718034
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,31,207_CT_2,207,false,false,0,0,0,0,0,0,-15,19,0.96989999999999998,0.96989999999999998,0.97139027231718034
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,32,213_CC_3,213,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0076690713476999
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,33,213_CT_1,213,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0076690713476999
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,34,213_CT_2,213,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0076690713476999
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,35,215_CT_4,215,false,false,0,0,0,0,0,0,-15,19,1.0437000000000001,1.0437000000000001,1.0119891986556606
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,36,215_CT_5,215,false,false,0,0,0,0,0,0,-15,19,1.0437000000000001,1.0437000000000001,1.0119891986556606
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,37,216_STEAM_1,216,true,true,93,98.840870674623019,5.8408706746230195,62,155,25.744303506163092,-50,80,1.0472999999999999,1.0150160047656411,1.0150160047656411
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,38,218_CC_1,218,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0109083534828518
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,39,221_CC_1,221,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0138621444396463
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,40,223_STEAM_1,223,true,true,62,67.809125919824012,5.8091259198240124,62,155,-0.78437626871971311,-50,80,1.05,1.0282515770866176,1.0282515770866176
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,41,223_STEAM_2,223,true,true,62,67.809125919824012,5.8091259198240124,62,155,-0.78437626871979438,-50,80,1.05,1.0282515770866176,1.0282515770866176
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,42,223_STEAM_3,223,true,true,191.984679344,197.79380525632698,5.8091259123269765,140,350,36.946905472713496,-25,150,1.05,1.0282515770866176,1.0282515770866176
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,43,223_CT_4,223,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0282515770866176
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,44,223_CT_5,223,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0282515770866176
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,45,223_CT_6,223,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0282515770866176
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,46,301_CT_1,301,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0231166447748128
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,47,301_CT_2,301,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0231166447748128
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,48,301_CT_3,301,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0231166447748128
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,49,301_CT_4,301,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0231166447748128
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,50,302_CT_1,302,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0232187453411212
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,51,302_CT_2,302,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0232187453411212
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,52,302_CT_3,302,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0232187453411212
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,53,302_CT_4,302,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0232187453411212
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,54,307_CT_1,307,false,false,0,0,0,0,0,0,-15,19,0.95679999999999998,0.95679999999999998,0.95860855462273276
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,55,307_CT_2,307,false,false,0,0,0,0,0,0,-15,19,0.95679999999999998,0.95679999999999998,0.95860855462273276
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,56,313_CC_1,313,false,false,0,0,0,0,0,0,-25,150,1.0349999999999999,1.0349999999999999,1.021037843106142
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,57,315_STEAM_1,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0239583845763411
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,58,315_STEAM_2,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0239583845763411
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,59,315_STEAM_3,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0239583845763411
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,60,315_STEAM_4,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0239583845763411
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,61,315_STEAM_5,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0239583845763411
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,62,315_CT_6,315,false,false,0,0,0,0,0,0,-15,19,1.0422,1.0422,1.0239583845763411
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,63,315_CT_7,315,false,false,0,0,0,0,0,0,-15,19,1.0422,1.0422,1.0239583845763411
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,64,315_CT_8,315,false,false,0,0,0,0,0,0,0,60,1.0422,1.0422,1.0239583845763411
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,65,316_STEAM_1,316,true,true,62,67.569430543500573,5.5694305435005731,62,155,69.906997055176021,-50,80,1.0448999999999999,1.0296315725074994,1.0296315725074994
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,66,318_CC_1,318,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0273926597462351
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,67,321_CC_1,321,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0296231888766416
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,68,322_CT_5,322,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0443167164708522
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,69,322_CT_6,322,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0443167164708522
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,70,323_CC_1,323,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0307520955017215
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,71,323_CC_2,323,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0307520955017215
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,72,114_SYNC_COND_1,114,true,false,0,0,0,0,0,-49.999995554044226,-50,200,1.0441,0.99324747759468046,0.99324747759468046
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,73,121_NUCLEAR_1,121,true,true,400,400.00000000078091,7.8091488830978051e-10,396,400,-0.45938799798026214,-50,200,1.05,1.0303980009035345,1.0303980009035345
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,74,122_HYDRO_1,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,-1.9733131212722039,-10,16,1.05,1.0354797732455971,1.0354797732455971
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,75,122_HYDRO_2,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,-1.9733131212722044,-10,16,1.05,1.0354797732455971,1.0354797732455971
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,76,122_HYDRO_3,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,-1.973313121272203,-10,16,1.05,1.0354797732455971,1.0354797732455971
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,77,122_HYDRO_4,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,-1.9733131212722039,-10,16,1.05,1.0354797732455971,1.0354797732455971
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,78,122_HYDRO_5,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,-1.973313121272203,-10,16,1.05,1.0354797732455971,1.0354797732455971
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,79,122_HYDRO_6,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,-1.9733131212722053,-10,16,1.05,1.0354797732455971,1.0354797732455971
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,80,201_HYDRO_4,201,true,false,18.699999999999999,18.699999999999999,0,18.699999999999999,18.699999999999999,-9.9999884410143665,-10,16,1.05,1.0219582960811242,1.0219582960811242
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,81,214_SYNC_COND_1,214,true,false,0,0,0,0,0,14.436972181268603,-50,200,1.05,1.0090723939157813,1.0090723939157813
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,82,215_HYDRO_1,215,true,false,18.699999999999999,18.699999999999999,0,18.699999999999999,18.699999999999999,1.7329494235792211,-10,16,1.0437000000000001,1.0119891986556606,1.0119891986556606
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,83,215_HYDRO_2,215,true,false,18.699999999999999,18.699999999999999,0,18.699999999999999,18.699999999999999,1.7329494235792218,-10,16,1.0437000000000001,1.0119891986556606,1.0119891986556606
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,84,215_HYDRO_3,215,true,false,18.699999999999999,18.699999999999999,0,18.699999999999999,18.699999999999999,1.7329494235792184,-10,16,1.0437000000000001,1.0119891986556606,1.0119891986556606
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,85,222_HYDRO_1,222,true,false,18.699999999999999,18.699999999999999,0,18.699999999999999,18.699999999999999,-2.3056380923062236,-10,16,1.05,1.020709877757449,1.020709877757449
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,86,222_HYDRO_2,222,true,false,18.699999999999999,18.699999999999999,0,18.699999999999999,18.699999999999999,-2.3056380923062236,-10,16,1.05,1.020709877757449,1.020709877757449
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,87,222_HYDRO_3,222,true,false,18.699999999999999,18.699999999999999,0,18.699999999999999,18.699999999999999,-2.3056380923062236,-10,16,1.05,1.020709877757449,1.020709877757449
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,88,222_HYDRO_4,222,true,false,18.699999999999999,18.699999999999999,0,18.699999999999999,18.699999999999999,-2.3056380923062241,-10,16,1.05,1.020709877757449,1.020709877757449
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,89,222_HYDRO_5,222,true,false,18.699999999999999,18.699999999999999,0,18.699999999999999,18.699999999999999,-2.3056380923062241,-10,16,1.05,1.020709877757449,1.020709877757449
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,90,222_HYDRO_6,222,true,false,18.699999999999999,18.699999999999999,0,18.699999999999999,18.699999999999999,-2.3056380923062241,-10,16,1.05,1.020709877757449,1.020709877757449
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,91,314_SYNC_COND_1,314,true,false,0,0,0,0,0,-17.406450811851997,-50,200,1.05,1.0115575931498131,1.0115575931498131
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,92,322_HYDRO_1,322,true,false,35.200000000000003,35.200000000000003,0,35.200000000000003,35.200000000000003,-0.30806175366210897,-10,16,1.05,1.0443167164708522,1.0443167164708522
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,93,322_HYDRO_2,322,true,false,35.200000000000003,35.200000000000003,0,35.200000000000003,35.200000000000003,-0.30806175366210592,-10,16,1.05,1.0443167164708522,1.0443167164708522
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,94,322_HYDRO_3,322,true,false,35.200000000000003,35.200000000000003,0,35.200000000000003,35.200000000000003,-0.30806175366211414,-10,16,1.05,1.0443167164708522,1.0443167164708522
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,95,322_HYDRO_4,322,true,false,35.200000000000003,35.200000000000003,0,35.200000000000003,35.200000000000003,-0.30806175366210609,-10,16,1.05,1.0443167164708522,1.0443167164708522
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,96,320_PV_1,320,true,false,35.200000000000003,35.200000000000003,0,35.200000000000003,35.200000000000003,0,0,0,1,1.0303357071602155,1.0303357071602155
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,97,314_PV_1,314,true,false,35.100000000000001,35.100000000000001,0,35.100000000000001,35.100000000000001,0,0,0,1.05,1.0115575931498131,1.0115575931498131
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,98,314_PV_2,314,true,false,36.100000000000001,36.100000000000001,0,36.100000000000001,36.100000000000001,0,0,0,1.05,1.0115575931498131,1.0115575931498131
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,99,313_PV_1,313,true,false,64.200000000000003,64.200000000000003,0,64.200000000000003,64.200000000000003,0,0,0,1,1.021037843106142,1.021037843106142
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,100,314_PV_3,314,true,false,64.5,64.5,0,64.5,64.5,0,0,0,1.05,1.0115575931498131,1.0115575931498131
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,101,314_PV_4,314,true,false,36.100000000000001,36.100000000000001,0,36.100000000000001,36.100000000000001,0,0,0,1.05,1.0115575931498131,1.0115575931498131
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,102,313_PV_2,313,true,false,65.400000000000006,65.400000000000006,0,65.400000000000006,65.400000000000006,0,0,0,1,1.021037843106142,1.021037843106142
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,103,310_PV_1,310,true,false,35.200000000000003,35.200000000000003,0,35.200000000000003,35.200000000000003,0,0,0,1,1.0500000097860573,1.0500000097860573
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,104,324_PV_1,324,true,false,35.100000000000001,35.100000000000001,0,35.100000000000001,35.100000000000001,0,0,0,1,1.0167735681464336,1.0167735681464336
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,105,312_PV_1,312,true,false,66,66,0,66,66,0,0,0,1,1.0145494754338216,1.0145494754338216
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,106,310_PV_2,310,true,false,35.100000000000001,35.100000000000001,0,35.100000000000001,35.100000000000001,0,0,0,1,1.0500000097860573,1.0500000097860573
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,107,324_PV_2,324,true,false,36.100000000000001,36.100000000000001,0,36.100000000000001,36.100000000000001,0,0,0,1,1.0167735681464336,1.0167735681464336
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,108,324_PV_3,324,true,false,36.100000000000001,36.100000000000001,0,36.100000000000001,36.100000000000001,0,0,0,1,1.0167735681464336,1.0167735681464336
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,109,113_PV_1,113,true,false,67.099999999999994,67.099999999999994,0,67.099999999999994,67.099999999999994,0,0,0,1,1.0112710127133737,1.0112710127133737
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,110,319_PV_1,319,true,false,138.90000000000001,138.90000000000001,0,138.90000000000001,138.90000000000001,0,0,0,1,1.0290040132424974,1.0290040132424974
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,111,215_PV_1,215,true,false,86.599999999999994,86.599999999999994,0,86.599999999999994,86.599999999999994,0,0,0,1.0437000000000001,1.0119891986556606,1.0119891986556606
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,112,102_PV_1,102,true,false,18.899999999999999,18.899999999999999,0,18.899999999999999,18.899999999999999,0,0,0,1.0467,1.0442103209231812,1.0442103209231812
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,113,101_PV_1,101,true,false,18.199999999999999,18.199999999999999,0,18.199999999999999,18.199999999999999,0,0,0,1.0468,1.0451161413911934,1.0451161413911934
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,114,102_PV_2,102,true,false,18.699999999999999,18.699999999999999,0,18.699999999999999,18.699999999999999,0,0,0,1.0467,1.0442103209231812,1.0442103209231812
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,115,104_PV_1,104,true,false,18.300000000000001,18.300000000000001,0,18.300000000000001,18.300000000000001,0,0,0,1,1.0275891554596661,1.0275891554596661
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,116,212_CSP_1,212,false,false,0,0,0,0,0,0,0,0,1,1,1.0096570334382835
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,117,101_PV_2,101,true,false,19,19,0,19,19,0,0,0,1.0468,1.0451161413911934,1.0451161413911934
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,118,101_PV_3,101,true,false,19.300000000000001,19.300000000000001,0,19.300000000000001,19.300000000000001,0,0,0,1.0468,1.0451161413911934,1.0451161413911934
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,119,101_PV_4,101,true,false,18.699999999999999,18.699999999999999,0,18.699999999999999,18.699999999999999,0,0,0,1.0468,1.0451161413911934,1.0451161413911934
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,120,103_PV_1,103,true,false,44.899999999999999,44.899999999999999,0,44.899999999999999,44.899999999999999,0,0,0,1,1.0283779800309889,1.0283779800309889
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,121,119_PV_1,119,true,false,44.100000000000001,44.100000000000001,0,44.100000000000001,44.100000000000001,0,0,0,1,1.0101491010352475,1.0101491010352475
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,122,308_RTPV_1,308,true,false,64.5,64.5,0,64.5,64.5,0,0,0,1,0.98092329344404605,0.98092329344404605
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,123,313_RTPV_1,313,true,false,64.5,64.5,0,64.5,64.5,0,0,0,1,1.021037843106142,1.021037843106142
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,124,313_RTPV_2,313,true,false,40.100000000000001,40.100000000000001,0,40.100000000000001,40.100000000000001,0,0,0,1,1.021037843106142,1.021037843106142
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,125,313_RTPV_3,313,true,false,40.100000000000001,40.100000000000001,0,40.100000000000001,40.100000000000001,0,0,0,1,1.021037843106142,1.021037843106142
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,126,313_RTPV_4,313,true,false,40.200000000000003,40.200000000000003,0,40.200000000000003,40.200000000000003,0,0,0,1,1.021037843106142,1.021037843106142
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,127,313_RTPV_5,313,true,false,39.899999999999999,39.899999999999999,0,39.899999999999999,39.899999999999999,0,0,0,1,1.021037843106142,1.021037843106142
original_flat_target_midq,10,2020-01-01T10:00:00+00:00,128,313_RTPV_6,313,true,false,38.799999999999997,38.799999999999997,0,38.799999999999997,38.799999999999997,0,0,0,1,1.021037843106142,1.021037843106142
