hour_index,timestamp,mode,bus,bus_type,pd_mw,qd_mvar,gs_mw_at_1pu,bs_mvar_at_1pu,vm_pu,va_degree,p_balance_residual_mw,q_balance_residual_mvar
11,2020-01-01T11:00:00+00:00,distributed_committable,310,1,117.0555204,24.0113888,0,0,1.049999999,0.497009672,-0,0
11,2020-01-01T11:00:00+00:00,distributed_committable,311,1,0,0,0,0,1.010674198,6.365940041,-0.000000005,0
11,2020-01-01T11:00:00+00:00,distributed_committable,312,1,0,0,0,0,1.014203255,7.610927312,-0.000000002,0
11,2020-01-01T11:00:00+00:00,distributed_committable,313,1,159.0754508,32.41537488,0,0,1.020222158,12.63305081,-0.000000001,-0
11,2020-01-01T11:00:00+00:00,distributed_committable,314,2,116.45523568,23.41110408,0,0,1.012394238,6.013669257,0.000000002,-0.000000064
11,2020-01-01T11:00:00+00:00,distributed_committable,315,1,190.29025624,38.41822208,0,0,1.01829214,2.481652772,-0,-0
11,2020-01-01T11:00:00+00:00,distributed_committable,316,2,160.028472,12.0056944,0,0,1.023093648,3.730177512,-0.000000005,-0.000000001
11,2020-01-01T11:00:00+00:00,distributed_committable,317,1,0,0,0,0,1.02490698,3.389899255,-0,-0
11,2020-01-01T11:00:00+00:00,distributed_committable,318,1,199.89481176,40.81936096,0,0,1.020931158,2.169728036,-0.000000002,-0
11,2020-01-01T11:00:00+00:00,distributed_committable,319,1,108.65153432,22.21053464,0,0,1.022427198,6.088637182,-0.000000005,0
11,2020-01-01T11:00:00+00:00,distributed_committable,320,1,76.83644416,15.60740272,0,0,1.024485363,7.868958785,-0.000000003,0
11,2020-01-01T11:00:00+00:00,distributed_committable,321,1,0,0,0,0,1.023040643,2.696165104,-0,-0
11,2020-01-01T11:00:00+00:00,distributed_committable,322,2,0,0,0,0,1.034363874,6.10734831,0,-0
11,2020-01-01T11:00:00+00:00,distributed_committable,323,1,0,0,0,0,1.025502063,8.488933489,0.000000007,-0.000000001
11,2020-01-01T11:00:00+00:00,distributed_committable,324,1,0,0,0,0,1.016601087,3.590523944,0,-0
11,2020-01-01T11:00:00+00:00,distributed_committable,325,1,0,0,0,0,1.025582409,8.66585712,-0.000000056,0.000000006
12,2020-01-01T12:00:00+00:00,reference_provider,101,2,41.976249385,8.550717467,0,0,1.043151634,8.812919284,0.000000422,-0.000000738
12,2020-01-01T12:00:00+00:00,reference_provider,102,2,37.700890652,7.773379516,0,0,1.042086878,8.473281297,0.000000132,-0.00000081
12,2020-01-01T12:00:00+00:00,reference_provider,103,1,69.960415642,14.380752104,0,0,1.026295142,4.739376936,-0.00000012,0.000000008
12,2020-01-01T12:00:00+00:00,reference_provider,104,1,28.761504208,5.830034637,0,0,1.026849815,4.081264365,-0.000000181,0.000000028
12,2020-01-01T12:00:00+00:00,reference_provider,105,1,27.595497281,5.441365661,0,0,1.039521626,4.043406809,-0.000000263,0.000000043
12,2020-01-01T12:00:00+00:00,reference_provider,106,1,52.858980707,10.882731322,0,-100,1.047158286,0.921656213,-0.000000162,0.000000033
12,2020-01-01T12:00:00+00:00,reference_provider,107,1,48.583621974,9.716724395,0,0,0.991541863,-8.639939266,-0.000000004,-0
12,2020-01-01T12:00:00+00:00,reference_provider,108,1,66.46239486,13.603414153,0,0,0.998335782,-5.858230255,-0.000000002,-0
12,2020-01-01T12:00:00+00:00,reference_provider,109,1,68.017070763,13.992083128,0,0,1.023843065,1.006344806,-0.000000136,0.000000025
12,2020-01-01T12:00:00+00:00,reference_provider,110,1,75.790450279,15.546759032,0,0,1.049999999,0.377612053,-0.000000119,0.000000018
12,2020-01-01T12:00:00+00:00,reference_provider,111,1,0,0,0,0,1.005759875,1.825483755,-0.000000015,0.000000002
12,2020-01-01T12:00:00+00:00,reference_provider,112,1,0,0,0,0,1.012831183,1.933141119,-0.000000887,0.000000091
12,2020-01-01T12:00:00+00:00,reference_provider,113,1,2.997278584,20.988124693,0,0,1.010547467,1.999036528,-0.000001192,0.00000008
12,2020-01-01T12:00:00+00:00,reference_provider,114,2,75.401781303,15.158090056,0,0,0.991425488,2.910870873,-0.000000016,0.000000002
12,2020-01-01T12:00:00+00:00,reference_provider,115,3,123.208065325,24.874814451,0,0,1.015934095,7.9597,0.000000079,-0.00000594
12,2020-01-01T12:00:00+00:00,reference_provider,116,1,38.866897579,7.773379516,0,0,1.010613521,6.768397745,-0.000001769,0.000000087
12,2020-01-01T12:00:00+00:00,reference_provider,117,1,0,0,0,0,1.017325657,8.436467843,-0.000000255,0.000000022
12,2020-01-01T12:00:00+00:00,reference_provider,118,1,129.426768938,26.429490354,0,0,1.018799308,9.116832032,-0.000000246,-0.000000012
12,2020-01-01T12:00:00+00:00,reference_provider,119,1,70.349084618,14.380752104,0,0,1.007495576,5.629931568,-0.000001555,0.000000056
12,2020-01-01T12:00:00+00:00,reference_provider,120,1,49.749628901,10.105393371,0,0,1.006441643,4.91400683,-0.000001658,0.000000082
12,2020-01-01T12:00:00+00:00,reference_provider,121,2,0,0,0,0,1.023561561,10.214651695,0.000001077,-0.000001243
12,2020-01-01T12:00:00+00:00,reference_provider,122,2,0,0,0,0,1.022769275,10.117680001,0.000000084,-0.000000314
12,2020-01-01T12:00:00+00:00,reference_provider,123,2,0,0,0,0,1.006245863,4.831681069,0.000003577,-0.000031984
12,2020-01-01T12:00:00+00:00,reference_provider,124,1,0,0,0,0,1.014006728,6.724940188,-0.000000065,0.000000009
12,2020-01-01T12:00:00+00:00,reference_provider,201,2,44.522587743,9.069416022,0,0,1.021213109,-15.686247643,-0.000000008,-0.000000001
12,2020-01-01T12:00:00+00:00,reference_provider,202,2,39.987879732,8.244923656,0,0,1.020231235,-15.628017672,0.000000005,-0.000000043
12,2020-01-01T12:00:00+00:00,reference_provider,203,1,74.204312905,15.253108764,0,0,1.009708651,-11.581208062,-0.000000027,-0.000000001
12,2020-01-01T12:00:00+00:00,reference_provider,204,1,30.506217528,6.183692742,0,0,1.014080071,-15.780509735,-0.000000004,0
12,2020-01-01T12:00:00+00:00,reference_provider,205,1,29.269478979,5.771446559,0,0,1.030717334,-16.366610751,-0.000000003,0
12,2020-01-01T12:00:00+00:00,reference_provider,206,1,56.065480862,11.542893119,0,-100,1.043851687,-17.174990993,-0.000000003,0
12,2020-01-01T12:00:00+00:00,reference_provider,207,1,51.530772851,10.30615457,0,0,0.971825045,-22.189090113,-0,0
12,2020-01-01T12:00:00+00:00,reference_provider,208,1,70.49409726,14.428616398,0,0,0.986754326,-20.401535625,-0,0
12,2020-01-01T12:00:00+00:00,reference_provider,209,1,72.143081991,14.840862581,0,0,1.0206327,-14.193647408,-0.000000004,0
12,2020-01-01T12:00:00+00:00,reference_provider,210,1,80.388005647,16.489847312,0,0,1.049999997,-15.729618556,-0.000000003,0
12,2020-01-01T12:00:00+00:00,reference_provider,211,1,0,0,0,0,1.008180455,-11.432427609,-0.000000001,-0
12,2020-01-01T12:00:00+00:00,reference_provider,212,1,0,0,0,0,1.009289217,-10.590533797,-0.000000004,0
12,2020-01-01T12:00:00+00:00,reference_provider,213,1,109.245238444,22.261293872,0,0,1.007428109,-10.015927437,-0.000000003,0
12,2020-01-01T12:00:00+00:00,reference_provider,214,2,79.975759465,16.077601129,0,0,1.009587584,-9.064782017,-0.000000069,0.000000027
12,2020-01-01T12:00:00+00:00,reference_provider,215,2,130.68203995,26.3837557,0,0,1.011237107,-2.701075672,-0.00000006,-0.000001797
12,2020-01-01T12:00:00+00:00,reference_provider,216,2,41.224618281,8.244923656,0,0,1.014365733,-3.088276515,-0.000000001,-0.000001057
12,2020-01-01T12:00:00+00:00,reference_provider,217,1,0,0,0,0,1.012459591,-1.728041306,-0.000001902,0.000000265
12,2020-01-01T12:00:00+00:00,reference_provider,218,1,137.277978875,28.032740431,0,0,1.010086906,-2.500553253,-0.000000038,0.000000002
12,2020-01-01T12:00:00+00:00,reference_provider,219,1,74.616559088,15.253108764,0,0,1.018096257,-3.121508926,-0.00000005,0.000000001
12,2020-01-01T12:00:00+00:00,reference_provider,220,1,52.767511399,10.718400753,0,0,1.024077126,-2.334666179,-0.000000021,-0
12,2020-01-01T12:00:00+00:00,reference_provider,221,1,0,0,0,0,1.01305663,-2.236203193,-0.00000005,0.000000005
12,2020-01-01T12:00:00+00:00,reference_provider,222,2,0,0,0,0,1.019858455,0.517682946,0.000000058,-0.00000042
12,2020-01-01T12:00:00+00:00,reference_provider,223,2,0,0,0,0,1.028068128,-1.589399652,-0.00000001,0.000000043
12,2020-01-01T12:00:00+00:00,reference_provider,224,1,0,0,0,0,0.999794159,-6.055733046,-0.00000006,0.000000008
12,2020-01-01T12:00:00+00:00,reference_provider,301,1,64.352420109,13.108826319,0,0,1.024731998,-7.587572529,0,0
12,2020-01-01T12:00:00+00:00,reference_provider,302,1,57.79800695,11.917114835,0,0,1.024748797,-7.69842463,-0,-0
12,2020-01-01T12:00:00+00:00,reference_provider,303,1,107.254033516,22.046662445,0,0,1.024530857,-1.806685399,0,-0
12,2020-01-01T12:00:00+00:00,reference_provider,304,1,44.09332489,8.937836126,0,0,1.013309145,-5.605363225,0,0
12,2020-01-01T12:00:00+00:00,reference_provider,305,1,42.305757665,8.341980385,0,0,1.028893634,-6.069089902,0,-0
12,2020-01-01T12:00:00+00:00,reference_provider,306,1,81.036380879,16.683960769,0,-100,1.039341615,-5.875347577,0,-0
12,2020-01-01T12:00:00+00:00,reference_provider,307,1,74.481967719,14.896393544,0,0,0.95844358,-9.476265298,0,0
12,2020-01-01T12:00:00+00:00,reference_provider,308,1,101.89133184,20.854950961,0,0,0.980896182,-6.84403866,-0,-0
12,2020-01-01T12:00:00+00:00,reference_provider,309,1,104.274754807,21.450806703,0,0,1.024851945,-1.444151573,-0.000000001,0
12,2020-01-01T12:00:00+00:00,reference_provider,310,1,116.191869642,23.83422967,0,0,1.049999999,-2.629587697,-0.000000001,0
12,2020-01-01T12:00:00+00:00,reference_provider,311,1,0,0,0,0,1.010430792,3.187159075,-0.000000009,0.000000001
12,2020-01-01T12:00:00+00:00,reference_provider,312,1,0,0,0,0,1.013412879,4.497046154,-0.000000004,0
12,2020-01-01T12:00:00+00:00,reference_provider,313,1,157.901771565,32.176210055,0,0,1.019700387,9.489563239,-0.000000003,-0
12,2020-01-01T12:00:00+00:00,reference_provider,314,2,115.5960139,23.238373928,0,0,1.013098826,2.926296028,0.000000005,-0.000000125
12,2020-01-01T12:00:00+00:00,reference_provider,315,1,188.886270136,38.134767472,0,0,1.018964128,-0.370524977,-0,-0
12,2020-01-01T12:00:00+00:00,reference_provider,316,2,159.585574175,11.917114835,0,0,1.023417279,0.828162776,-0.000000008,-0.000000004
12,2020-01-01T12:00:00+00:00,reference_provider,317,1,0,0,0,0,1.024847041,0.355674047,-0.000000001,-0
12,2020-01-01T12:00:00+00:00,reference_provider,318,1,198.419962004,40.518190439,0,0,1.021231956,-0.703022176,-0.000000005,-0.000000001
12,2020-01-01T12:00:00+00:00,reference_provider,319,1,107.849889258,22.046662445,0,0,1.022525207,3.370430864,-0.000000009,0.000000001
12,2020-01-01T12:00:00+00:00,reference_provider,320,1,76.269534945,15.492249286,0,0,1.024464692,5.279404099,-0.000000007,0.000000001
12,2020-01-01T12:00:00+00:00,reference_provider,321,1,0,0,0,0,1.0234045,-0.181596702,-0,-0
12,2020-01-01T12:00:00+00:00,reference_provider,322,2,0,0,0,0,1.034067968,3.135801691,0,-0
12,2020-01-01T12:00:00+00:00,reference_provider,323,1,0,0,0,0,1.0254752,5.971010712,0.000000012,-0.000000002
12,2020-01-01T12:00:00+00:00,reference_provider,324,1,0,0,0,0,1.018781777,0.89861239,0,-0
12,2020-01-01T12:00:00+00:00,reference_provider,325,1,0,0,0,0,1.025238165,6.323151134,-0.000000141,0.000000017
12,2020-01-01T12:00:00+00:00,distributed_committable,101,2,41.976249385,8.550717467,0,0,1.045354815,9.983367281,0.000000013,-0.000000022
12,2020-01-01T12:00:00+00:00,distributed_committable,102,2,37.700890652,7.773379516,0,0,1.044453465,9.689380624,0.000000005,-0.000000026
12,2020-01-01T12:00:00+00:00,distributed_committable,103,1,69.960415642,14.380752104,0,0,1.024586393,5.424390917,-0.000000004,0
12,2020-01-01T12:00:00+00:00,distributed_committable,104,1,28.761504208,5.830034637,0,0,1.027604757,5.179150711,-0.000000006,0.000000001
12,2020-01-01T12:00:00+00:00,distributed_committable,105,1,27.595497281,5.441365661,0,0,1.040590883,5.178298492,-0.000000008,0.000000001
12,2020-01-01T12:00:00+00:00,distributed_committable,106,1,52.858980707,10.882731322,0,-100,1.047658646,2.04435427,-0.000000005,0.000000001
12,2020-01-01T12:00:00+00:00,distributed_committable,107,1,48.583621974,9.716724395,0,0,0.992069887,-7.282638123,-0,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,108,1,66.46239486,13.603414153,0,0,0.998796504,-4.640088505,-0,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,109,1,68.017070763,13.992083128,0,0,1.023517595,1.99593161,-0.000000004,0.000000001
12,2020-01-01T12:00:00+00:00,distributed_committable,110,1,75.790450279,15.546759032,0,0,1.049999999,1.464439109,-0.000000004,0.000000001
12,2020-01-01T12:00:00+00:00,distributed_committable,111,1,0,0,0,0,1.005006629,2.754830057,-0.000000001,0
12,2020-01-01T12:00:00+00:00,distributed_committable,112,1,0,0,0,0,1.01221882,2.993970395,-0.000000027,0.000000003
12,2020-01-01T12:00:00+00:00,distributed_committable,113,1,2.997278584,20.988124693,0,0,1.009700444,3.107343093,-0.000000036,0.000000002
12,2020-01-01T12:00:00+00:00,distributed_committable,114,2,75.401781303,15.158090056,0,0,0.989885982,3.57302597,-0.000000001,0
12,2020-01-01T12:00:00+00:00,distributed_committable,115,3,123.208065325,24.874814451,0,0,1.011990654,7.9597,-0.000000002,-0.000000181
12,2020-01-01T12:00:00+00:00,distributed_committable,116,1,38.866897579,7.773379516,0,0,1.007746936,7.068181108,-0.000000051,0.000000003
12,2020-01-01T12:00:00+00:00,distributed_committable,117,1,0,0,0,0,1.014128408,8.704794583,-0.000000008,0.000000001
12,2020-01-01T12:00:00+00:00,distributed_committable,118,1,129.426768938,26.429490354,0,0,1.015446235,9.370395102,-0.000000007,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,119,1,70.349084618,14.380752104,0,0,1.005467189,6.235624342,-0.000000049,0.000000002
12,2020-01-01T12:00:00+00:00,distributed_committable,120,1,49.749628901,10.105393371,0,0,1.004998825,5.788714568,-0.000000055,0.000000003
12,2020-01-01T12:00:00+00:00,distributed_committable,121,2,0,0,0,0,1.020082072,10.45770359,0.000000033,-0.000000038
12,2020-01-01T12:00:00+00:00,distributed_committable,122,2,0,0,0,0,1.019284547,10.375498146,0.000000002,-0.000000008
12,2020-01-01T12:00:00+00:00,distributed_committable,123,2,0,0,0,0,1.005132635,5.85552829,0.000000116,-0.000000978
12,2020-01-01T12:00:00+00:00,distributed_committable,124,1,0,0,0,0,1.011389502,6.982357286,-0.000000002,0
12,2020-01-01T12:00:00+00:00,distributed_committable,201,2,44.522587743,9.069416022,0,0,1.022558366,-13.511313579,-0,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,202,2,39.987879732,8.244923656,0,0,1.021690031,-13.404926505,0,-0.000000001
12,2020-01-01T12:00:00+00:00,distributed_committable,203,1,74.204312905,15.253108764,0,0,1.009778613,-9.866102276,-0.000000001,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,204,1,30.506217528,6.183692742,0,0,1.014777311,-13.747402807,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,205,1,29.269478979,5.771446559,0,0,1.031406077,-14.3024451,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,206,1,56.065480862,11.542893119,0,-100,1.044179362,-15.159028025,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,207,1,51.530772851,10.30615457,0,0,0.971834925,-20.275032277,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,208,1,70.49409726,14.428616398,0,0,0.986764034,-18.487513405,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,209,1,72.143081991,14.840862581,0,0,1.020633076,-12.31762042,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,210,1,80.388005647,16.489847312,0,0,1.049999996,-13.778860566,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,211,1,0,0,0,0,1.007683687,-9.599199209,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,212,1,0,0,0,0,1.009103818,-8.711242498,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,213,1,109.245238444,22.261293872,0,0,1.007036965,-8.160803866,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,214,2,79.975759465,16.077601129,0,0,1.008212426,-7.325193225,-0.000000002,0.000000001
12,2020-01-01T12:00:00+00:00,distributed_committable,215,2,130.68203995,26.3837557,0,0,1.009568183,-1.173557759,-0.000000002,-0.000000053
12,2020-01-01T12:00:00+00:00,distributed_committable,216,2,41.224618281,8.244923656,0,0,1.012818423,-1.477332573,0,-0.000000035
12,2020-01-01T12:00:00+00:00,distributed_committable,217,1,0,0,0,0,1.011095792,-0.247886399,-0.000000058,0.000000008
12,2020-01-01T12:00:00+00:00,distributed_committable,218,1,137.277978875,28.032740431,0,0,1.008614299,-1.009511589,-0.000000001,0
12,2020-01-01T12:00:00+00:00,distributed_committable,219,1,74.616559088,15.253108764,0,0,1.016942824,-1.406487418,-0.000000001,0
12,2020-01-01T12:00:00+00:00,distributed_committable,220,1,52.767511399,10.718400753,0,0,1.023289464,-0.52847966,-0.000000001,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,221,1,0,0,0,0,1.011486247,-0.732461964,-0.000000002,0
12,2020-01-01T12:00:00+00:00,distributed_committable,222,2,0,0,0,0,1.018076312,2.022693008,0.000000002,-0.000000012
12,2020-01-01T12:00:00+00:00,distributed_committable,223,2,0,0,0,0,1.027519199,0.266486334,-0,0.000000002
12,2020-01-01T12:00:00+00:00,distributed_committable,224,1,0,0,0,0,0.99899904,-4.463315449,-0.000000002,0
12,2020-01-01T12:00:00+00:00,distributed_committable,301,1,64.352420109,13.108826319,0,0,1.024668447,-6.426665528,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,302,1,57.79800695,11.917114835,0,0,1.024691262,-6.539152253,0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,303,1,107.254033516,22.046662445,0,0,1.024388799,-0.592511473,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,304,1,44.09332489,8.937836126,0,0,1.013259402,-4.450640951,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,305,1,42.305757665,8.341980385,0,0,1.028869781,-4.91889367,-0,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,306,1,81.036380879,16.683960769,0,-100,1.039331408,-4.731355346,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,307,1,74.481967719,14.896393544,0,0,0.958414739,-8.331506926,-0,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,308,1,101.89133184,20.854950961,0,0,0.980868106,-5.699126082,0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,309,1,104.274754807,21.450806703,0,0,1.024802634,-0.292942288,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,310,1,116.191869642,23.83422967,0,0,1.049999999,-1.490292345,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,311,1,0,0,0,0,1.010576576,4.342992919,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,312,1,0,0,0,0,1.013323716,5.600495728,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,313,1,157.901771565,32.176210055,0,0,1.019603803,10.593765835,-0,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,314,2,115.5960139,23.238373928,0,0,1.013565119,4.137521824,0,-0.000000005
12,2020-01-01T12:00:00+00:00,distributed_committable,315,1,188.886270136,38.134767472,0,0,1.018483921,0.944835098,-0,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,316,2,159.585574175,11.917114835,0,0,1.022909811,2.122795751,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,317,1,0,0,0,0,1.024353575,1.714087532,-0,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,318,1,198.419962004,40.518190439,0,0,1.020753377,0.68849097,-0,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,319,1,107.849889258,22.046662445,0,0,1.02207714,4.543933526,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,320,1,76.269534945,15.492249286,0,0,1.023937868,6.347532966,-0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,321,1,0,0,0,0,1.022922124,1.183639248,-0,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,322,2,0,0,0,0,1.033536968,4.50178495,-0,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,323,1,0,0,0,0,1.024848782,6.981103109,0,-0
12,2020-01-01T12:00:00+00:00,distributed_committable,324,1,0,0,0,0,1.018374727,2.176189385,0,0
12,2020-01-01T12:00:00+00:00,distributed_committable,325,1,0,0,0,0,1.024575049,7.267312837,-0.000000004,0
13,2020-01-01T13:00:00+00:00,reference_provider,101,2,41.455220173,8.444581887,0,0,1.04413635,14.527339041,0.000000265,-0.000000449
13,2020-01-01T13:00:00+00:00,reference_provider,102,2,37.232929229,7.676892625,0,0,1.043094791,14.202882452,0.000000094,-0.000000565
13,2020-01-01T13:00:00+00:00,reference_provider,103,1,69.092033621,14.202251355,0,0,1.023771974,10.20406812,-0.000000079,0.000000006
13,2020-01-01T13:00:00+00:00,reference_provider,104,1,28.404502711,5.757669468,0,0,1.027186398,9.891949911,-0.000000118,0.000000018
13,2020-01-01T13:00:00+00:00,reference_provider,105,1,27.252968817,5.373824837,0,0,1.040239268,9.878924,-0.00000017,0.000000027
13,2020-01-01T13:00:00+00:00,reference_provider,106,1,52.202869847,10.747649674,0,-100,1.047661702,6.829300877,-0.000000106,0.000000022
13,2020-01-01T13:00:00+00:00,reference_provider,107,1,47.980578904,9.596115781,0,0,0.992774873,-2.175820864,-0.000000002,-0
13,2020-01-01T13:00:00+00:00,reference_provider,108,1,65.63743194,13.434562093,0,0,0.999478352,0.375151368,-0.000000001,-0
13,2020-01-01T13:00:00+00:00,reference_provider,109,1,67.172810465,13.818406724,0,0,1.023348458,6.865886597,-0.000000088,0.000000016
13,2020-01-01T13:00:00+00:00,reference_provider,110,1,74.849703089,15.353785249,0,0,1.049999992,6.317285087,-0.000000078,0.000000012
13,2020-01-01T13:00:00+00:00,reference_provider,111,1,0,0,0,0,1.004426729,7.703385333,-0.000000013,0.000000001
13,2020-01-01T13:00:00+00:00,reference_provider,112,1,0,0,0,0,1.011714398,7.867764662,-0.000000556,0.000000057
13,2020-01-01T13:00:00+00:00,reference_provider,113,1,1.718827276,20.727610086,0,0,1.00908874,8.045513614,-0.000000738,0.000000049
13,2020-01-01T13:00:00+00:00,reference_provider,114,2,74.465858458,14.969940618,0,0,0.989038766,8.623977819,-0.000000012,0.000000003
13,2020-01-01T13:00:00+00:00,reference_provider,115,2,121.678748099,24.566056399,0,0,1.010894926,13.203975885,-0.000000044,-0.000003849
13,2020-01-01T13:00:00+00:00,reference_provider,116,1,38.384463123,7.676892625,0,0,1.00648505,12.236151978,-0.000001083,0.000000055
13,2020-01-01T13:00:00+00:00,reference_provider,117,1,0,0,0,0,1.012725437,14.025768052,-0.000000162,0.000000014
13,2020-01-01T13:00:00+00:00,reference_provider,118,1,127.820262199,26.101434924,0,0,1.014052333,14.760406452,-0.000000167,-0.000000006
13,2020-01-01T13:00:00+00:00,reference_provider,119,1,69.475878252,14.202251355,0,0,1.004096278,11.203617977,-0.000000994,0.000000039
13,2020-01-01T13:00:00+00:00,reference_provider,120,1,49.132112797,9.979960412,0,0,1.003709592,10.638270731,-0.000001094,0.000000058
13,2020-01-01T13:00:00+00:00,reference_provider,121,2,0,0,0,0,1.018756446,15.949444597,0.000000732,-0.000000784
13,2020-01-01T13:00:00+00:00,reference_provider,122,2,0,0,0,0,1.018024962,15.79412851,0.000000045,-0.000000146
13,2020-01-01T13:00:00+00:00,reference_provider,123,2,0,0,0,0,1.003866302,10.63684393,0.00000223,-0.00002044
13,2020-01-01T13:00:00+00:00,reference_provider,124,1,0,0,0,0,1.010098714,12.048000371,-0.000000041,0.000000006
13,2020-01-01T13:00:00+00:00,reference_provider,201,2,44.029592337,8.968991032,0,0,1.021175142,-8.344846543,0.000000011,-0.000000178
13,2020-01-01T13:00:00+00:00,reference_provider,202,2,39.545096821,8.153628211,0,0,1.020107906,-8.275924475,-0.000000025,0.000000057
13,2020-01-01T13:00:00+00:00,reference_provider,203,1,73.382653895,15.084212189,0,0,1.009733023,-4.580586076,-0.000000021,0
13,2020-01-01T13:00:00+00:00,reference_provider,204,1,30.168424379,6.115221158,0,0,1.014212078,-8.423298256,-0.000000003,0
13,2020-01-01T13:00:00+00:00,reference_provider,205,1,28.945380147,5.707539747,0,0,1.030761106,-8.9787281,-0.000000007,0.000000001
13,2020-01-01T13:00:00+00:00,reference_provider,206,1,55.444671832,11.415079495,0,-100,1.043959885,-9.756205024,-0.000000002,0
13,2020-01-01T13:00:00+00:00,reference_provider,207,1,50.960176316,10.192035263,0,0,0.972827413,-14.719803724,-0,0
13,2020-01-01T13:00:00+00:00,reference_provider,208,1,69.7135212,14.268849368,0,0,0.987563488,-12.955217728,-0,0
13,2020-01-01T13:00:00+00:00,reference_provider,209,1,71.344246842,14.676530779,0,0,1.020803979,-6.851130887,-0.000000003,-0
13,2020-01-01T13:00:00+00:00,reference_provider,210,1,79.497875053,16.307256421,0,0,1.049999971,-8.309265297,-0.000000005,0
13,2020-01-01T13:00:00+00:00,reference_provider,211,1,0,0,0,0,1.007482984,-4.093337392,-0.000000002,0
13,2020-01-01T13:00:00+00:00,reference_provider,212,1,0,0,0,0,1.009126896,-3.111531812,-0.000000006,0.000000001
13,2020-01-01T13:00:00+00:00,reference_provider,213,1,108.035573789,22.014796168,0,0,1.007163238,-2.537267708,-0.000000006,0
13,2020-01-01T13:00:00+00:00,reference_provider,214,2,79.090193642,15.899575011,0,0,1.007561234,-1.88142918,-0.00000005,0.000000042
13,2020-01-01T13:00:00+00:00,reference_provider,215,2,129.235007137,26.091610274,0,0,1.008855297,4.064978764,-0.00000004,-0.00000113
13,2020-01-01T13:00:00+00:00,reference_provider,216,2,40.768141053,8.153628211,0,0,1.012277215,3.84813787,0.000000019,-0.000000829
13,2020-01-01T13:00:00+00:00,reference_provider,217,1,0,0,0,0,1.010553256,4.960925607,-0.000001188,0.000000151
13,2020-01-01T13:00:00+00:00,reference_provider,218,1,135.757909705,27.722335916,0,0,1.008058602,4.214787092,-0.000000026,0.000000001
13,2020-01-01T13:00:00+00:00,reference_provider,219,1,73.790335305,15.084212189,0,0,1.017183828,4.149493962,-0.000000028,0
13,2020-01-01T13:00:00+00:00,reference_provider,220,1,52.183220547,10.599716674,0,0,1.024204806,5.215847619,-0.000000009,-0
13,2020-01-01T13:00:00+00:00,reference_provider,221,1,0,0,0,0,1.010849357,4.496372578,-0.000000032,0.000000003
13,2020-01-01T13:00:00+00:00,reference_provider,222,2,0,0,0,0,1.017232336,7.249188414,0.00000004,-0.000000255
13,2020-01-01T13:00:00+00:00,reference_provider,223,2,0,0,0,0,1.028859452,6.108532066,0.000000005,0.000000037
13,2020-01-01T13:00:00+00:00,reference_provider,224,1,0,0,0,0,0.998594581,0.790684341,-0.000000042,0.000000006
13,2020-01-01T13:00:00+00:00,reference_provider,301,1,64.523252122,13.143625432,0,0,1.025131819,1.099107416,-0,0
13,2020-01-01T13:00:00+00:00,reference_provider,302,1,57.951439406,11.948750393,0,0,1.025128239,0.948162743,-0,0
