hour_index,timestamp,mode,branch_row,branch_uid,from_bus,to_bus,online,rate_a_mva,pf_mw,qf_mvar,pt_mw,qt_mvar,from_mva,to_mva,loading_fraction
11,2020-01-01T11:00:00+00:00,reference_provider,35,A32-1,119,120,true,500,37.630709254,-5.683988965,-37.560899352,-2.178686806,38.057561792,37.624032696,0.076115124
11,2020-01-01T11:00:00+00:00,reference_provider,36,A32-2,119,120,true,500,37.630709254,-5.683988965,-37.560899352,-2.178686806,38.057561792,37.624032696,0.076115124
11,2020-01-01T11:00:00+00:00,reference_provider,37,A33-1,120,123,true,500,12.203155941,-2.972104895,-12.198735402,-1.656174398,12.559873504,12.310648198,0.025119747
11,2020-01-01T11:00:00+00:00,reference_provider,38,A33-2,120,123,true,500,12.203155941,-2.972104895,-12.198735402,-1.656174398,12.559873504,12.310648198,0.025119747
11,2020-01-01T11:00:00+00:00,reference_provider,39,A34,121,122,true,500,2.502764812,-6.933196958,-2.502204597,-7.96107819,7.371095696,8.345046063,0.016690092
11,2020-01-01T11:00:00+00:00,reference_provider,40,AB3,123,217,true,500,151.685163525,-28.136561865,-149.373167126,29.446766418,154.27266429,152.248005273,0.308545329
11,2020-01-01T11:00:00+00:00,reference_provider,41,B1,201,202,true,175,-6.058856583,-15.558005594,6.061981432,-32.458123465,16.696145698,33.019348839,0.188681993
11,2020-01-01T11:00:00+00:00,reference_provider,42,B2,201,203,true,175,-30.69462833,11.818235767,31.306876664,-15.347302276,32.891197986,34.866319186,0.19923611
11,2020-01-01T11:00:00+00:00,reference_provider,43,B3,201,205,true,175,10.76489686,-15.322669205,-10.69837234,13.158627191,18.726110007,16.95891035,0.107006343
11,2020-01-01T11:00:00+00:00,reference_provider,44,B4,202,204,true,175,3.140005633,2.339710367,-3.131526333,-5.824866644,3.915849841,6.613284252,0.037790196
11,2020-01-01T11:00:00+00:00,reference_provider,45,B5,202,206,true,175,10.840669958,-17.888424682,-10.673494663,12.991005199,20.916879852,16.813378732,0.119525028
11,2020-01-01T11:00:00+00:00,reference_provider,46,B6,203,209,true,175,33.999064634,-18.924741492,-33.556652901,17.324967475,38.911209652,37.765108922,0.222349769
11,2020-01-01T11:00:00+00:00,reference_provider,47,B7,203,224,true,400,-113.874984191,2.081650597,114.137143534,8.929041804,113.894009033,114.485873895,0.286214685
11,2020-01-01T11:00:00+00:00,reference_provider,48,B8,204,209,true,175,-27.35139511,-0.35410392,27.548111139,-1.786419601,27.353687211,27.605972585,0.157748415
11,2020-01-01T11:00:00+00:00,reference_provider,49,B9,205,210,true,175,-18.548754992,-18.925666383,18.690689085,16.870848609,26.499757731,25.178709086,0.151427187
11,2020-01-01T11:00:00+00:00,reference_provider,50,B10,206,210,true,175,-45.349171775,-133.490225398,45.613429877,-134.883380497,140.982933923,142.387188045,0.813641075
11,2020-01-01T11:00:00+00:00,reference_provider,51,B11,207,208,true,175,-51.49142136,-10.298284272,51.955789325,10.438024215,52.511152459,52.993927897,0.302822445
11,2020-01-01T11:00:00+00:00,reference_provider,52,B12-1,208,209,true,175,-65.775043366,-1.723974802,67.68548303,4.519665199,65.79763232,67.836214417,0.387635511
11,2020-01-01T11:00:00+00:00,reference_provider,53,B13-2,208,210,true,175,-56.62101038,-23.131647393,58.230249519,24.634911625,61.163812238,63.226899575,0.361296569
11,2020-01-01T11:00:00+00:00,reference_provider,54,B14,209,211,true,400,-57.883068221,-17.537579554,57.95757244,20.66675676,60.481536714,61.532065121,0.153830163
11,2020-01-01T11:00:00+00:00,reference_provider,55,B15,209,212,true,400,-75.88186295,-17.350162871,76.005270661,22.533286747,77.84012639,79.275154872,0.198187887
11,2020-01-01T11:00:00+00:00,reference_provider,56,B16,210,211,true,400,-92.041579055,38.102546875,92.227037429,-30.313295163,99.616546584,97.081008939,0.249041366
11,2020-01-01T11:00:00+00:00,reference_provider,57,B17,210,212,true,400,-110.819406745,38.797818552,111.077055724,-27.976561446,117.414699402,114.546061908,0.293536749
11,2020-01-01T11:00:00+00:00,reference_provider,58,B18,211,213,true,500,-52.244222024,3.77973285,52.409987524,-12.609358578,52.380770473,53.905498012,0.107810996
11,2020-01-01T11:00:00+00:00,reference_provider,59,B19,211,214,true,500,-97.940387844,5.866805553,98.417537161,-10.815206191,98.115946607,99.010001039,0.198020002
11,2020-01-01T11:00:00+00:00,reference_provider,60,B20,212,213,true,500,-20.621269105,1.475068443,20.648860793,-11.420741591,20.673958654,23.596796192,0.047193592
11,2020-01-01T11:00:00+00:00,reference_provider,61,B21,212,223,true,500,-166.461057279,3.968206255,169.749880824,1.551314995,166.508348893,169.756969277,0.339513939
11,2020-01-01T11:00:00+00:00,reference_provider,62,B22,213,223,true,500,-173.920661598,1.785806141,177.212690476,5.399042477,173.929829627,177.294916243,0.354589832
11,2020-01-01T11:00:00+00:00,reference_provider,63,B23,214,216,true,500,-178.332223087,11.767308888,179.904880838,-1.608465461,178.720036228,179.912071053,0.359824142
11,2020-01-01T11:00:00+00:00,reference_provider,64,B24,215,216,true,500,35.610293267,-23.87316161,-35.576015947,20.470294326,42.872145174,41.044924905,0.08574429
11,2020-01-01T11:00:00+00:00,reference_provider,65,B25-1,215,221,true,500,-16.664607735,-6.874884065,16.681045055,-3.547711685,18.02701256,17.054135051,0.036054025
11,2020-01-01T11:00:00+00:00,reference_provider,66,B25-2,215,221,true,500,-16.664607735,-6.874884065,16.681045055,-3.547711685,18.02701256,17.054135051,0.036054025
11,2020-01-01T11:00:00+00:00,reference_provider,67,B26,215,224,true,500,115.049967377,4.684436957,-114.137143512,-8.929041807,115.145294924,114.485873874,0.23029059
11,2020-01-01T11:00:00+00:00,reference_provider,68,B27,216,217,true,500,-88.725844017,15.535361726,88.965136369,-19.112148543,90.075650764,90.994888379,0.181989777
11,2020-01-01T11:00:00+00:00,reference_provider,69,B28,216,219,true,500,-3.796157961,-18.129566012,3.803678683,13.125808119,18.522742212,13.665826367,0.037045484
11,2020-01-01T11:00:00+00:00,reference_provider,70,B29,217,218,true,500,98.683134799,2.168043749,-98.492952279,-3.906228177,98.706947614,98.570382302,0.197413895
11,2020-01-01T11:00:00+00:00,reference_provider,71,B30,217,222,true,500,-38.275103354,-12.502661719,38.475278039,-8.824024987,40.265370815,39.474174306,0.080530742
11,2020-01-01T11:00:00+00:00,reference_provider,72,B31-1,218,221,true,500,-19.340097105,-12.052552522,19.353602326,6.538939758,22.788228942,20.428403172,0.045576458
11,2020-01-01T11:00:00+00:00,reference_provider,73,B31-2,218,221,true,500,-19.340097105,-12.052552522,19.353602326,6.538939758,22.788228942,20.428403172,0.045576458
11,2020-01-01T11:00:00+00:00,reference_provider,74,B32-1,219,220,true,500,-39.181628398,-14.183634421,39.260384023,6.159333147,41.669839084,39.740598114,0.083339678
11,2020-01-01T11:00:00+00:00,reference_provider,75,B32-2,219,220,true,500,-39.181628398,-14.183634421,39.260384023,6.159333147,41.669839084,39.740598114,0.083339678
11,2020-01-01T11:00:00+00:00,reference_provider,76,B33-1,220,223,true,500,-65.623991756,-11.514440968,65.749553708,7.592319174,66.626501069,66.186457249,0.133253002
11,2020-01-01T11:00:00+00:00,reference_provider,77,B33-2,220,223,true,500,-65.623991756,-11.514440968,65.749553708,7.592319174,66.626501069,66.186457249,0.133253002
11,2020-01-01T11:00:00+00:00,reference_provider,78,B34,221,222,true,500,-72.069294744,-5.982456148,72.52472194,-5.252849175,72.317169652,72.714700831,0.145429402
11,2020-01-01T11:00:00+00:00,reference_provider,79,C1,301,302,true,175,9.031671024,-26.527737241,-9.029174235,-21.769855671,28.023060586,23.568041991,0.160131775
11,2020-01-01T11:00:00+00:00,reference_provider,80,C2,301,303,true,175,-39.694454433,10.636490075,40.618888621,-13.046204735,41.094824903,42.662601547,0.243786295
11,2020-01-01T11:00:00+00:00,reference_provider,81,C3,301,305,true,175,-34.167966351,2.684983326,34.416251381,-4.146464,34.273299521,34.66513411,0.198086481
11,2020-01-01T11:00:00+00:00,reference_provider,82,C4,302,304,true,175,-29.575606349,15.16090973,29.941434229,-17.279447441,33.235066943,34.569766959,0.197541525
11,2020-01-01T11:00:00+00:00,reference_provider,83,C5,302,306,true,175,-19.622837257,-5.39674846,19.809955953,0.584234451,20.351428351,19.818569191,0.116293876
11,2020-01-01T11:00:00+00:00,reference_provider,84,C6,303,309,true,175,-25.639783775,0.949260506,25.837394553,-3.542190843,25.657349971,26.079073474,0.149023277
11,2020-01-01T11:00:00+00:00,reference_provider,85,C7,303,324,true,400,-66.830354446,-10.11359041,66.920691164,13.907732551,67.591278923,68.350595686,0.170876489
11,2020-01-01T11:00:00+00:00,reference_provider,86,C8,304,309,true,175,-74.362503509,8.275176641,75.841983792,-5.487094606,74.821524153,76.040217732,0.43451553
11,2020-01-01T11:00:00+00:00,reference_provider,87,C9,305,310,true,175,-77.036466501,-4.25752208,78.329579952,6.613504892,77.154025593,78.608279096,0.449190166
11,2020-01-01T11:00:00+00:00,reference_provider,88,C10,306,310,true,175,-101.448677873,-125.32636976,102.790680302,-137.083762305,161.240606547,171.341418941,0.979093823
11,2020-01-01T11:00:00+00:00,reference_provider,89,C11,307,308,true,175,-75.03559,-15.007118,76.05107318,17.279030408,76.521587525,77.989298135,0.445653132
11,2020-01-01T11:00:00+00:00,reference_provider,90,C12-1,308,309,true,175,-61.088617785,-9.977238516,62.782376945,11.941542445,61.898017022,63.907959526,0.36518834
11,2020-01-01T11:00:00+00:00,reference_provider,91,C13-2,308,310,true,175,-50.611142515,-28.311757092,52.060286615,29.225283314,57.991752313,59.702517763,0.341157244
11,2020-01-01T11:00:00+00:00,reference_provider,92,C14,309,311,true,400,-90.545694469,-11.527624338,90.713626873,18.580785303,91.276551807,92.597017678,0.231492544
11,2020-01-01T11:00:00+00:00,reference_provider,93,C15,309,312,true,400,-118.065886821,-12.994882578,118.350263811,24.938716155,118.778872718,120.949264188,0.30237316
11,2020-01-01T11:00:00+00:00,reference_provider,94,C16,310,311,true,400,-125.962590847,38.996373603,126.287540006,-25.348508946,131.860879138,128.806403826,0.329652198
11,2020-01-01T11:00:00+00:00,reference_provider,95,C17,310,312,true,400,-154.573476422,38.237211697,155.047334022,-18.335192481,159.232672437,156.127688354,0.398081681
11,2020-01-01T11:00:00+00:00,reference_provider,96,C18,311,313,true,500,-233.7330783,16.49467499,236.970471642,-0.906714012,234.314374708,236.972206304,0.473944413
11,2020-01-01T11:00:00+00:00,reference_provider,97,C19,311,314,true,500,16.731911425,-9.726951347,-16.716862191,0.855026652,19.353822425,16.73871417,0.038707645
11,2020-01-01T11:00:00+00:00,reference_provider,98,C20,312,313,true,500,-186.359140121,13.691016835,188.405228731,-7.671875185,186.861373881,188.561363705,0.377122727
11,2020-01-01T11:00:00+00:00,reference_provider,99,C21,312,323,true,500,-19.438457711,-20.294540509,19.493850701,-0.388693608,28.101993037,19.497725454,0.056203986
11,2020-01-01T11:00:00+00:00,reference_provider,100,C22,313,323,true,500,83.148848828,-23.836785683,-82.396555885,10.730133728,86.498112194,83.092287197,0.172996224
11,2020-01-01T11:00:00+00:00,reference_provider,101,C23,314,316,true,500,70.461626509,-28.760944885,-70.189723623,23.475434757,76.105405596,74.011440598,0.152210811
11,2020-01-01T11:00:00+00:00,reference_provider,102,C24,315,316,true,500,-137.256205596,-13.179821888,137.621697829,12.532297138,137.887539972,138.191136419,0.276382273
11,2020-01-01T11:00:00+00:00,reference_provider,103,C25-1,315,321,true,500,-7.180573964,-14.321519787,7.188212575,3.643631467,16.020816816,8.058936052,0.032041634
11,2020-01-01T11:00:00+00:00,reference_provider,104,C25-2,315,321,true,500,-7.180573964,-14.321519787,7.188212575,3.643631467,16.020816816,8.058936052,0.032041634
11,2020-01-01T11:00:00+00:00,reference_provider,105,C26,315,324,true,500,-38.672902717,3.404639382,38.779308836,-13.907732551,38.822480264,41.197813274,0.082395627
11,2020-01-01T11:00:00+00:00,reference_provider,106,C27,316,317,true,500,27.396015664,-12.979020113,-27.371606598,7.417749107,30.31495732,28.35891129,0.060629915
11,2020-01-01T11:00:00+00:00,reference_provider,107,C28,316,319,true,500,-192.856461865,29.998969065,193.951762425,-26.732205901,195.175697842,195.785333925,0.391570668
11,2020-01-01T11:00:00+00:00,reference_provider,108,C29,317,318,true,500,164.760780829,5.993291244,-164.24332718,-5.513129632,164.869749922,164.335830304,0.3297395
11,2020-01-01T11:00:00+00:00,reference_provider,109,C30,317,322,true,500,-48.013174231,-13.41104035,48.320551498,-7.737704059,49.850986982,48.936160057,0.099701974
11,2020-01-01T11:00:00+00:00,reference_provider,110,C31-1,318,321,true,500,-39.235644743,-6.506850917,39.280294143,1.14402694,39.771534133,39.296950334,0.079543068
11,2020-01-01T11:00:00+00:00,reference_provider,111,C31-2,318,321,true,500,-39.235644743,-6.506850917,39.280294143,1.14402694,39.771534133,39.296950334,0.079543068
11,2020-01-01T11:00:00+00:00,reference_provider,112,C32-1,319,320,true,500,-85.501648371,2.26083563,85.853074541,-8.152239819,85.531533669,86.239256851,0.172478514
11,2020-01-01T11:00:00+00:00,reference_provider,113,C32-2,319,320,true,500,-85.501648371,2.26083563,85.853074541,-8.152239819,85.531533669,86.239256851,0.172478514
11,2020-01-01T11:00:00+00:00,reference_provider,114,C33-1,320,323,true,500,-56.27129662,0.348538458,56.361921763,-4.522652304,56.272376015,56.543086303,0.113086173
11,2020-01-01T11:00:00+00:00,reference_provider,115,C33-2,320,323,true,500,-56.27129662,0.348538458,56.361921763,-4.522652304,56.272376015,56.543086303,0.113086173
11,2020-01-01T11:00:00+00:00,reference_provider,116,C34,321,322,true,500,-92.937013435,-9.575316813,93.679448502,0.142086462,93.428984573,93.679556255,0.187359113
11,2020-01-01T11:00:00+00:00,reference_provider,117,CA-1,325,121,true,500,-49.821138302,-1.508419214,50.113530323,-17.474196145,49.843968042,53.072718532,0.106145437
11,2020-01-01T11:00:00+00:00,reference_provider,118,CB-1,318,223,true,500,42.819804908,-22.292529494,-42.576462368,1.347935264,48.275175439,42.597794277,0.096550351
11,2020-01-01T11:00:00+00:00,reference_provider,119,C35,323,325,true,722,-49.821138346,-1.296135512,49.821138346,1.508419209,49.837995479,49.843968086,0.069035967
11,2020-01-01T11:00:00+00:00,distributed_committable,0,A1,101,102,true,175,40.2735601,-27.019156584,-40.229046233,-23.219951392,48.497365554,46.449352024,0.277127803
11,2020-01-01T11:00:00+00:00,distributed_committable,1,A2,101,103,true,175,39.384404084,-1.464239291,-38.604085945,-1.660846753,39.411613539,38.639796371,0.22520922
11,2020-01-01T11:00:00+00:00,distributed_committable,2,A3,101,105,true,175,103.750842992,-16.850315509,-101.539805475,22.887025371,105.110278062,104.087213557,0.60063016
11,2020-01-01T11:00:00+00:00,distributed_committable,3,A4,102,104,true,175,66.55101835,-2.007013358,-65.214214965,3.496474025,66.58127474,65.307879801,0.380464427
11,2020-01-01T11:00:00+00:00,distributed_committable,4,A5,102,106,true,175,72.369572878,-17.709179186,-69.873399289,21.597721078,74.504832769,73.135172687,0.425741902
11,2020-01-01T11:00:00+00:00,distributed_committable,5,A6,103,109,true,175,52.299046213,-11.882470555,-51.46212609,11.736341577,53.631924647,52.783445656,0.306468141
11,2020-01-01T11:00:00+00:00,distributed_committable,6,A7,103,124,true,400,-36.013614356,-1.116628271,36.039049554,2.184906586,36.030921133,36.105219977,0.09026305
11,2020-01-01T11:00:00+00:00,distributed_committable,7,A8,104,109,true,175,53.594323909,-9.439695219,-52.844264921,9.382688909,54.419292545,53.670766588,0.310967386
11,2020-01-01T11:00:00+00:00,distributed_committable,8,A9,105,110,true,175,73.408558696,-28.434031826,-72.108771024,30.783527101,78.722999535,78.404721792,0.449845712
11,2020-01-01T11:00:00+00:00,distributed_committable,9,A10,106,110,true,175,15.988194017,-142.463379805,-15.948420244,-127.87993347,143.357723661,128.87059204,0.819186992
11,2020-01-01T11:00:00+00:00,distributed_committable,10,A11,107,108,true,175,-71.879315641,8.788916531,72.735298753,-7.208062005,72.414646797,73.091585306,0.417666202
11,2020-01-01T11:00:00+00:00,distributed_committable,11,AB1,107,203,true,175,22.352472485,-18.694285162,-22.022249906,15.554083356,29.139480502,26.96124997,0.166511317
11,2020-01-01T11:00:00+00:00,distributed_committable,12,A12-1,108,109,true,175,-70.30824811,4.99741137,72.464040665,-1.32428643,70.485628838,72.476140378,0.414149374
11,2020-01-01T11:00:00+00:00,distributed_committable,13,A13-2,108,110,true,175,-70.179772082,-11.656865449,72.343410371,15.236567352,71.141288444,73.930521497,0.422460123
11,2020-01-01T11:00:00+00:00,distributed_committable,14,A14,109,111,true,400,-16.688868352,-12.854840821,16.69785635,13.232336721,21.065736621,21.305237426,0.053263094
11,2020-01-01T11:00:00+00:00,distributed_committable,15,A15,109,112,true,400,-20.806361654,-21.203634077,20.824235736,21.954345553,29.706881077,30.259578363,0.075648946
11,2020-01-01T11:00:00+00:00,distributed_committable,16,A16,110,111,true,400,-28.587319933,37.329563989,28.628636043,-35.594287369,47.018413505,45.678792617,0.117546034
11,2020-01-01T11:00:00+00:00,distributed_committable,17,A17,110,112,true,400,-32.960774436,28.681685209,32.996452491,-27.183206877,43.69269639,42.751521764,0.109231741
11,2020-01-01T11:00:00+00:00,distributed_committable,18,A18,111,113,true,500,-12.671059887,-13.213718408,12.684556258,3.174210147,18.307324021,13.075686503,0.036614648
11,2020-01-01T11:00:00+00:00,distributed_committable,19,A19,111,114,true,500,-32.655432496,35.575669055,32.78750443,-43.223176206,48.290842819,54.251851656,0.108503703
11,2020-01-01T11:00:00+00:00,distributed_committable,20,A20,112,113,true,500,-4.242543345,0.72648733,4.245601043,-10.922026739,4.304295283,11.718182295,0.023436365
11,2020-01-01T11:00:00+00:00,distributed_committable,21,A21,112,123,true,500,-49.578144437,4.502373948,49.892044812,-22.616031257,49.782163241,54.77865465,0.109557309
11,2020-01-01T11:00:00+00:00,distributed_committable,22,A22,113,123,true,500,-52.777487284,4.09315976,53.097330128,-20.031842589,52.935971899,56.750340829,0.113500682
11,2020-01-01T11:00:00+00:00,distributed_committable,23,AB2,113,215,true,500,98.450423079,-17.740939451,-97.490464262,8.830614477,100.036127159,97.889582561,0.200072254
11,2020-01-01T11:00:00+00:00,distributed_committable,24,A23,114,116,true,500,-109.653165002,-22.229171061,110.283438882,21.477875723,111.88365672,112.35540057,0.224710801
11,2020-01-01T11:00:00+00:00,distributed_committable,25,A24,115,116,true,500,103.651627319,15.850965815,-103.436278602,-17.699563629,104.856630516,104.939688792,0.209879378
11,2020-01-01T11:00:00+00:00,distributed_committable,26,A25-1,115,121,true,500,-99.163221168,-7.126134341,99.737971813,1.160427315,99.418942979,99.744722231,0.199489444
11,2020-01-01T11:00:00+00:00,distributed_committable,27,A25-2,115,121,true,500,-99.163221168,-7.126134341,99.737971813,1.160427315,99.418942979,99.744722231,0.199489444
11,2020-01-01T11:00:00+00:00,distributed_committable,28,A26,115,124,true,500,36.128536843,-8.33324968,-36.039049525,-2.18490659,37.077138841,36.105219948,0.074154278
11,2020-01-01T11:00:00+00:00,distributed_committable,29,A27,116,117,true,500,-123.405032625,-11.942288378,123.856710415,10.22684723,123.981532209,124.278208545,0.248556417
11,2020-01-01T11:00:00+00:00,distributed_committable,30,A28,116,119,true,500,76.936398668,0.239681336,-76.761577081,-3.869246195,76.936772009,76.859031883,0.153873544
11,2020-01-01T11:00:00+00:00,distributed_committable,31,A29,117,118,true,500,-92.801454369,1.992055758,92.9688856,-3.915056827,92.822832423,93.051283492,0.186102567
11,2020-01-01T11:00:00+00:00,distributed_committable,32,A30,117,122,true,500,-31.055255916,-12.218902999,31.186408959,-9.692577794,33.372601195,32.657895953,0.066745202
11,2020-01-01T11:00:00+00:00,distributed_committable,33,A31-1,118,121,true,500,-80.904197824,-11.513772923,81.09645195,7.470869451,81.719374645,81.439845342,0.163438749
11,2020-01-01T11:00:00+00:00,distributed_committable,34,A31-2,118,121,true,500,-80.904197824,-11.513772923,81.09645195,7.470869451,81.719374645,81.439845342,0.163438749
11,2020-01-01T11:00:00+00:00,distributed_committable,35,A32-1,119,120,true,500,25.423354485,-5.395349705,-25.391332965,-2.737605924,25.989550818,25.538486172,0.051979102
11,2020-01-01T11:00:00+00:00,distributed_committable,36,A32-2,119,120,true,500,25.423354485,-5.395349705,-25.391332965,-2.737605924,25.989550818,25.538486172,0.051979102
11,2020-01-01T11:00:00+00:00,distributed_committable,37,A33-1,120,123,true,500,0.033589704,-2.413185787,-0.033589429,-2.232890742,2.413419547,2.233143371,0.004826839
11,2020-01-01T11:00:00+00:00,distributed_committable,38,A33-2,120,123,true,500,0.033589704,-2.413185787,-0.033589429,-2.232890742,2.413419547,2.233143371,0.004826839
11,2020-01-01T11:00:00+00:00,distributed_committable,39,A34,121,122,true,500,2.086816074,-6.802787166,-2.086409003,-7.995147881,7.115666839,8.262898533,0.016525797
11,2020-01-01T11:00:00+00:00,distributed_committable,40,AB3,123,217,true,500,140.31434133,-27.852675922,-138.325391164,26.81720172,143.052039269,140.900944456,0.286104079
11,2020-01-01T11:00:00+00:00,distributed_committable,41,B1,201,202,true,175,-12.344462935,-15.108360745,12.351155962,-33.026390619,19.510210905,35.260367709,0.201487815
11,2020-01-01T11:00:00+00:00,distributed_committable,42,B2,201,203,true,175,-26.919916887,11.197613017,27.406797053,-15.216137282,29.155933573,31.347461755,0.179128353
11,2020-01-01T11:00:00+00:00,distributed_committable,43,B3,201,205,true,175,13.275791772,-15.151663253,-13.197775926,13.027106194,20.144963303,18.544184673,0.115114076
11,2020-01-01T11:00:00+00:00,distributed_committable,44,B4,202,204,true,175,5.878084582,2.26976483,-5.861991429,-5.733271491,6.30108806,8.199594228,0.046854824
11,2020-01-01T11:00:00+00:00,distributed_committable,45,B5,202,206,true,175,12.935623814,-17.785380282,-12.746688288,12.961758636,21.992046636,18.179253264,0.125668838
11,2020-01-01T11:00:00+00:00,distributed_committable,46,B6,203,209,true,175,31.676646642,-18.357784723,-31.286543388,16.556947469,36.611722199,35.397461868,0.209209841
11,2020-01-01T11:00:00+00:00,distributed_committable,47,B7,203,224,true,400,-111.208840534,2.778377926,111.458899581,7.724102045,111.243541821,111.726219162,0.279315548
11,2020-01-01T11:00:00+00:00,distributed_committable,48,B8,204,209,true,175,-24.620930014,-0.445699072,24.78011595,-1.84141443,24.624963805,24.848439661,0.141991084
11,2020-01-01T11:00:00+00:00,distributed_committable,49,B9,205,210,true,175,-16.049351404,-18.794145387,16.171382486,16.661429927,24.714400283,23.218890127,0.141225144
11,2020-01-01T11:00:00+00:00,distributed_committable,50,B10,206,210,true,175,-43.27597815,-133.531208931,43.516480322,-135.032252418,140.368778735,141.871044448,0.810691683
11,2020-01-01T11:00:00+00:00,distributed_committable,51,B11,207,208,true,175,-51.49142136,-10.298284272,51.955779814,10.437955281,52.511152459,52.993904994,0.302822314
11,2020-01-01T11:00:00+00:00,distributed_committable,52,B12-1,208,209,true,175,-65.40200049,-1.860031241,67.29074742,4.572437646,65.428444764,67.445918145,0.385405247
11,2020-01-01T11:00:00+00:00,distributed_committable,53,B13-2,208,210,true,175,-56.994043744,-22.995522021,58.619455126,24.560799347,61.458238303,63.556851589,0.363182009
11,2020-01-01T11:00:00+00:00,distributed_committable,54,B14,209,211,true,400,-56.940086033,-17.011258759,57.012014556,20.032256711,59.426898977,60.42897577,0.151072439
11,2020-01-01T11:00:00+00:00,distributed_committable,55,B15,209,212,true,400,-75.93222385,-17.106241277,76.055616034,22.288712998,77.835249787,79.254296145,0.19813574
11,2020-01-01T11:00:00+00:00,distributed_committable,56,B16,210,211,true,400,-89.405548908,38.46545467,89.582587696,-31.029825587,97.329046941,94.804483513,0.243322617
11,2020-01-01T11:00:00+00:00,distributed_committable,57,B17,210,212,true,400,-109.228386345,38.867313639,109.479593205,-28.316625518,115.937519609,113.082326688,0.289843799
11,2020-01-01T11:00:00+00:00,distributed_committable,58,B18,211,213,true,500,-53.031786675,3.712576328,53.202541573,-12.493079931,53.161580308,54.64967956,0.109299359
11,2020-01-01T11:00:00+00:00,distributed_committable,59,B19,211,214,true,500,-93.562815577,7.284992548,94.000696636,-12.546568449,93.845999249,94.834315245,0.18966863
11,2020-01-01T11:00:00+00:00,distributed_committable,60,B20,212,213,true,500,-19.662991874,1.787920109,19.688565863,-11.743550602,19.74411071,22.924890545,0.045849781
11,2020-01-01T11:00:00+00:00,distributed_committable,61,B21,212,223,true,500,-165.872217364,4.239992411,169.140203747,1.127761852,165.926399433,169.143963446,0.338287927
11,2020-01-01T11:00:00+00:00,distributed_committable,62,B22,213,223,true,500,-173.752920717,1.992336506,177.041794542,5.186334411,173.764342897,177.117743548,0.354235487
11,2020-01-01T11:00:00+00:00,distributed_committable,63,B23,214,216,true,500,-173.915382553,11.255809369,175.414996741,-1.934718171,174.279240109,175.425665785,0.350851332
11,2020-01-01T11:00:00+00:00,distributed_committable,64,B24,215,216,true,500,26.608334502,-23.475996803,-26.585264854,19.989457462,35.484163945,33.261910904,0.070968328
11,2020-01-01T11:00:00+00:00,distributed_committable,65,B25-1,215,221,true,500,-15.765201659,-7.112837346,15.780028518,-3.289354182,17.295491853,16.119216823,0.034590984
11,2020-01-01T11:00:00+00:00,distributed_committable,66,B25-2,215,221,true,500,-15.765201659,-7.112837346,15.780028518,-3.289354182,17.295491853,16.119216823,0.034590984
11,2020-01-01T11:00:00+00:00,distributed_committable,67,B26,215,224,true,500,112.330288541,3.198231302,-111.458899552,-7.724102049,112.375808816,111.726219133,0.224751618
11,2020-01-01T11:00:00+00:00,distributed_committable,68,B27,216,217,true,500,-79.528895258,13.772050784,79.721861655,-17.733922153,80.71254279,81.670479494,0.163340959
11,2020-01-01T11:00:00+00:00,distributed_committable,69,B28,216,219,true,500,-12.177512463,-18.596738067,12.189410136,13.640013861,22.229045785,18.292941196,0.044458092
11,2020-01-01T11:00:00+00:00,distributed_committable,70,B29,217,218,true,500,97.126947687,2.9869721,-96.942062949,-4.753430644,97.172866425,97.058532194,0.194345733
11,2020-01-01T11:00:00+00:00,distributed_committable,71,B30,217,222,true,500,-38.523417232,-12.070251791,38.726654094,-9.16219337,40.370096031,39.795722442,0.080740192
11,2020-01-01T11:00:00+00:00,distributed_committable,72,B31-1,218,221,true,500,-20.115541767,-11.628951288,20.129767695,6.138669038,23.235049572,21.044971015,0.046470099
11,2020-01-01T11:00:00+00:00,distributed_committable,73,B31-2,218,221,true,500,-20.115541767,-11.628951288,20.129767695,6.138669038,23.235049572,21.044971015,0.046470099
11,2020-01-01T11:00:00+00:00,distributed_committable,74,B32-1,219,220,true,500,-43.374494121,-14.440737292,43.470423885,6.570773558,45.715223217,43.964222021,0.091430446
11,2020-01-01T11:00:00+00:00,distributed_committable,75,B32-2,219,220,true,500,-43.374494121,-14.440737292,43.470423885,6.570773558,45.715223217,43.964222021,0.091430446
11,2020-01-01T11:00:00+00:00,distributed_committable,76,B33-1,220,223,true,500,-69.834031617,-11.92588138,69.976358645,8.133445664,70.84503242,70.447453521,0.141690065
11,2020-01-01T11:00:00+00:00,distributed_committable,77,B33-2,220,223,true,500,-69.834031617,-11.92588138,69.976358645,8.133445664,70.84503242,70.447453521,0.141690065
11,2020-01-01T11:00:00+00:00,distributed_committable,78,B34,221,222,true,500,-71.819592401,-5.698629715,72.273345877,-5.501118329,72.04532069,72.482403569,0.144964807
11,2020-01-01T11:00:00+00:00,distributed_committable,79,C1,301,302,true,175,9.229125132,-26.608096741,-9.226513361,-21.684070976,28.163230689,23.565387391,0.160932747
11,2020-01-01T11:00:00+00:00,distributed_committable,80,C2,301,303,true,175,-40.102690192,10.820895772,41.046973956,-13.153377997,41.536941943,43.102963049,0.246302646
11,2020-01-01T11:00:00+00:00,distributed_committable,81,C3,301,305,true,175,-33.9571847,2.580937129,34.202313186,-4.054440755,34.055126328,34.441787368,0.196810214
