stage,contingency_kind,element_index,from_bus,to_bus,generator_bus,redispatch_fraction_pmax,parameter_status,branch_rating,feasible,termination_condition,topology_connected,max_balance_residual_mw,max_loading_fraction,max_loaded_branch_index,max_redispatch_mw,outaged_element_flow_or_generation_mw
sustained_post_response,branch,12,8,10,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.4779288903810084e-12,0.7288459982086998,22,5.120446597572936e-05,0.0
sustained_post_response,branch,13,9,11,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.410605131648481e-13,0.6723263469523373,22,2.8051804335404995e-05,0.0
sustained_post_response,branch,14,9,12,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.229594535194337e-12,0.7487493334013944,22,6.702020247928431e-05,0.0
sustained_post_response,branch,15,10,11,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.1032064978498966e-12,0.6641822296261508,22,4.501780740895356e-05,0.0
sustained_post_response,branch,16,10,12,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.002220859751105e-12,0.7740996650304224,22,9.060728655185812e-05,0.0
sustained_post_response,branch,17,11,13,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.4158453015843406e-12,0.8091520126707807,22,0.00012860862052832545,0.0
sustained_post_response,branch,18,11,14,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.8900436771218665e-12,0.6664201820820046,6,1.2793873906957742e-06,0.0
sustained_post_response,branch,19,12,13,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.4158453015843406e-12,0.7205325443206501,22,3.4301134988368176e-05,0.0
sustained_post_response,branch,20,12,23,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.183231456205249e-12,0.8665978988271541,22,6.962016783518266e-05,0.0
sustained_post_response,branch,21,13,23,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.0373923942097463e-12,0.8888784402505137,22,0.00010420241403608088,0.0
sustained_post_response,branch,22,14,16,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.4424017535930034e-12,0.8154616241768379,6,7.692709246498453e-06,0.0
sustained_post_response,branch,23,15,16,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.1954881529163686e-12,0.7735635069134895,27,1.963158594264769e-05,0.0
sustained_post_response,branch,24,15,21,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.945377440890297e-12,0.8319270698848651,27,5.158750767009224e-06,0.0
sustained_post_response,branch,25,15,21,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.945377440890297e-12,0.8319270698848651,27,5.158750767009224e-06,0.0
sustained_post_response,branch,26,15,24,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.4495071809506044e-12,0.9629590027041816,22,7.48282083122831e-05,0.0
sustained_post_response,branch,27,16,17,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.542233338928781e-13,0.7711421945126037,23,1.867739982230887e-05,0.0
sustained_post_response,branch,28,16,19,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.2737367544323206e-13,0.8660567923341285,22,4.7590884506121256e-05,0.0
sustained_post_response,branch,29,17,18,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.1369572777985013e-12,0.7244876661561992,22,4.618477035478463e-06,0.0
sustained_post_response,branch,30,17,22,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,8.526512829121202e-13,0.7297979630294047,22,3.781474376296501e-06,0.0
sustained_post_response,branch,31,18,21,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.6484591469634324e-12,0.7315330931228406,22,2.544646235946857e-07,0.0
sustained_post_response,branch,32,18,21,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.8421709430404007e-13,0.7315330931228422,22,2.5446581730648177e-07,0.0
sustained_post_response,branch,33,19,20,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.8421709430404007e-13,0.7197517197246317,22,1.068035771822906e-06,0.0
sustained_post_response,branch,34,19,20,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.2545520178264269e-12,0.719751719724632,22,1.068035075491025e-06,0.0
sustained_post_response,branch,35,20,23,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.115907697472721e-13,0.7148401784853204,22,6.739238841646511e-06,0.0
sustained_post_response,branch,36,20,23,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.115907697472721e-13,0.7148401784853204,22,6.739238841646511e-06,0.0
sustained_post_response,branch,37,21,22,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.0031975250512914e-12,0.7350091694028414,22,3.4032880051881875e-06,0.0
sustained_post_response,generator,0,,,1,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.126388037344441e-13,0.7315151514494387,22,4.694308258453447,0.0
sustained_post_response,generator,1,,,1,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.126388037344441e-13,0.7315151514494387,22,4.694308258453447,0.0
sustained_post_response,generator,2,,,1,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.0231815394945443e-12,0.7287755849232438,22,22.297964227646148,0.0
sustained_post_response,generator,3,,,1,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.0231815394945443e-12,0.7287755849232438,22,22.297964227646148,0.0
sustained_post_response,generator,4,,,2,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,8.526512829121202e-13,0.7316344243253828,22,4.6943080889119955,0.0
sustained_post_response,generator,5,,,2,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,8.526512829121202e-13,0.7316344243253828,22,4.6943080889119955,0.0
sustained_post_response,generator,6,,,2,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.2737367544323206e-13,0.7293421310839762,22,22.29796342232197,0.0
sustained_post_response,generator,7,,,2,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.2737367544323206e-13,0.7293421310839762,22,22.29796342232197,0.0
sustained_post_response,generator,8,,,7,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.3874235921539366e-12,0.7338898522428791,22,17.44195158983456,0.0
sustained_post_response,generator,9,,,7,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.3874235921539366e-12,0.7338898522428791,22,17.44195158983456,0.0
sustained_post_response,generator,10,,,7,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.3874235921539366e-12,0.7338898522428791,22,17.44195158983456,0.0
sustained_post_response,generator,11,,,13,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.979039320256561e-13,0.7318393988618833,22,31.66391666206266,0.0
sustained_post_response,generator,12,,,13,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.979039320256561e-13,0.7318393988618833,22,31.66391666206266,0.0
sustained_post_response,generator,13,,,13,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.979039320256561e-13,0.7318393988618833,22,31.663916662059876,0.0
sustained_post_response,generator,15,,,15,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.7304100852774884,22,0.704146553079525,0.0
sustained_post_response,generator,16,,,15,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.7304100852774884,22,0.704146553079525,0.0
sustained_post_response,generator,17,,,15,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.7304100852774884,22,0.704146553079525,0.0
sustained_post_response,generator,18,,,15,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.7304100852774884,22,0.704146553079525,0.0
sustained_post_response,generator,19,,,15,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.7304100852774884,22,0.704146553079525,0.0
sustained_post_response,generator,20,,,15,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.684341886080801e-13,0.6136954220779987,22,45.476131553033625,0.0
sustained_post_response,generator,21,,,16,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.6501380591302598,27,45.47613946095646,0.0
sustained_post_response,generator,22,,,18,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.7621459846850485e-12,0.5380044191809213,10,117.35776632909486,0.0
sustained_post_response,generator,23,,,21,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.547473508864641e-13,0.5380044685301103,10,117.35776345039108,0.0
sustained_post_response,generator,24,,,22,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.1368683772161603e-12,0.6928876121602333,22,14.669720840163933,0.0
sustained_post_response,generator,25,,,22,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.1368683772161603e-12,0.6928876121602333,22,14.669720840163933,0.0
sustained_post_response,generator,26,,,22,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.1368683772161603e-12,0.6928876121602333,22,14.669720840163933,0.0
sustained_post_response,generator,27,,,22,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.1368683772161603e-12,0.6928876121602333,22,14.669720840163933,0.0
sustained_post_response,generator,28,,,22,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.1368683772161603e-12,0.6928876121602333,22,14.669720840163933,0.0
sustained_post_response,generator,29,,,22,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.1368683772161603e-12,0.6928876121602333,22,14.669720840163933,0.0
sustained_post_response,generator,30,,,23,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.536993168992922e-13,0.6716062580018585,22,45.47616334789312,0.0
sustained_post_response,generator,31,,,23,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.536993168992922e-13,0.6716062580018585,22,45.47616334789312,0.0
sustained_post_response,generator,32,,,23,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.547473508864641e-13,0.650322704665704,27,102.68811078556658,0.0
