planning_parameter_status,fixed_plan_parameter_status,service_parameter_status,quarter,layer,poi_load_basis,state,kind,element_index,response_mode,branch_rating,firm_capacity_mw,conditional_capacity_mw,total_capacity_mw,data_center_demand_mw,connected_demand_mw,firm_demand_mw,active_conditional_demand_mw,access_shortfall_mw,grid_curtailment_mw,firm_breach_mw,conditional_breach_mw,breach_diagnostics_enabled,poi_load_mw,service_floor_mw,call_limit_mw,service_balance_residual_mw,service_floor_violation_mw,call_limit_violation_mw,pre_response_call_violation_mw,max_balance_residual_mw,max_loading_fraction,max_loaded_branch_index,max_outaged_branch_flow_mw,max_outaged_generator_output_mw,max_generator_bound_violation_mw,max_corrective_response_violation_mw,constraints_satisfied,security_certified
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_18_sustained,generator,18,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.676855567358936,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_19_sustained,generator,19,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,5.400124791776761e-13,0.6679778768031659,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_20_sustained,generator,20,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,5.115907697472721e-13,0.6827591597129105,27,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_21_sustained,generator,21,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.7024003698128676,27,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_22_sustained,generator,22,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.6636508781781444,11,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_23_sustained,generator,23,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,4.376943252282217e-12,0.6629075315512837,11,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_24_sustained,generator,24,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2.5579538487363607e-13,0.6745709546895591,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_25_sustained,generator,25,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2.5579538487363607e-13,0.6745709546895591,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_26_sustained,generator,26,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2.5579538487363607e-13,0.6745709546895591,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_27_sustained,generator,27,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2.5579538487363607e-13,0.721874400787406,22,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_28_sustained,generator,28,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2.5579538487363607e-13,0.6745709546895591,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_29_sustained,generator,29,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,9.663381206337363e-13,0.7333666440305198,22,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_30_sustained,generator,30,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.6764533433318448,27,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_31_sustained,generator,31,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,3.694822225952521e-13,0.7028864194273575,27,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q2,contract_counterfactual,full_contract_capacity_counterfactual,generator_32_sustained,generator,32,bounded,rate_a,50.0,0.0,50.0,100.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,False,50.0,50.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.7042081266107352,27,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,base,base,,base,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7403473268350353e-08,0.8375100998539003,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_0_immediate,branch,0,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.741171556408517e-08,0.6726606814634355,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_0_sustained,branch,0,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,6.536993168992922e-13,0.7951495936067012,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_1_immediate,branch,1,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7396026780479588e-08,0.6920204982177918,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_1_sustained,branch,1,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,1.0231815394945443e-12,0.9153821407889474,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_2_immediate,branch,2,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7404439606470987e-08,0.6720844792823468,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_2_sustained,branch,2,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,1.7053025658242404e-12,0.8030877713182996,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_3_immediate,branch,3,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.741035132203251e-08,0.6697549487905146,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_3_sustained,branch,3,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,9.663381206337363e-13,0.8011166769637709,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_4_immediate,branch,4,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7414216674515046e-08,0.6716016539318823,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_4_sustained,branch,4,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.802635711024487,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_5_immediate,branch,5,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.740750915108947e-08,0.6979508299046776,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_5_sustained,branch,5,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.9276541908606463,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_6_immediate,branch,6,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7409214453655295e-08,0.8986741103222863,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_6_sustained,branch,6,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,3.552713678800501e-13,1.0,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_7_immediate,branch,7,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7410465008870233e-08,0.6669911764234425,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_7_sustained,branch,7,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.830497407522055,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_8_immediate,branch,8,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7413420866650995e-08,0.6645097282488955,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_8_sustained,branch,8,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,1.4779288903810084e-12,0.7812104063962458,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_9_immediate,branch,9,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7410123948357068e-08,0.6603950484076835,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_9_sustained,branch,9,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,1.1084466677857563e-11,0.7634337316564634,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_11_immediate,branch,11,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7407850211602636e-08,1.0,12,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_11_sustained,branch,11,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,5.7696070143720135e-11,1.0,12,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_12_immediate,branch,12,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7388750822865404e-08,1.0,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_12_sustained,branch,12,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,1.1141310096718371e-11,1.0,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_13_immediate,branch,13,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7406258595874533e-08,0.6041206455373099,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_13_sustained,branch,13,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.6147972675971687e-12,0.7950143824901891,12,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_14_immediate,branch,14,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.740034688031301e-08,0.6861825330144813,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_14_sustained,branch,14,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,4.490630090003833e-12,0.8334609687437842,16,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_15_immediate,branch,15,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.740813442869694e-08,0.6579162054272955,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_15_sustained,branch,15,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,9.947598300641403e-13,0.9687266948293081,16,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_16_immediate,branch,16,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7413420866650995e-08,0.7124478373881679,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_16_sustained,branch,16,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,4.320099833421409e-11,0.9597591631934093,15,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_17_immediate,branch,17,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.740034688031301e-08,0.7392764549189315,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_17_sustained,branch,17,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,8.895995051716454e-12,0.9825781801913808,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_18_immediate,branch,18,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7422402126831003e-08,0.5761897339786767,6,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_18_sustained,branch,18,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,6.934897101018578e-12,0.8047479273115338,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_19_immediate,branch,19,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7407054403738584e-08,0.6558425240461689,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_19_sustained,branch,19,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,8.86757334228605e-12,0.801751761075676,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_20_immediate,branch,20,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7407224933995167e-08,0.7949569107255525,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_20_sustained,branch,20,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,1.1368683772161603e-12,0.8895317414845574,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_21_immediate,branch,21,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7407963898440357e-08,0.8071918629275927,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_21_sustained,branch,21,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,3.907985046680551e-13,0.8761075226473299,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_22_immediate,branch,22,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7437465632829117e-08,0.6746494714048544,28,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_22_sustained,branch,22,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,1.6200374375330284e-11,0.8426655105345668,6,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,actual,actual_connected_demand,branch_23_immediate,branch,23,fixed,rate_c,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.7410010261519346e-08,0.7283485102608886,27,0.0,0.0,0.0,0.0,True,False
