planning_parameter_status,connected_capacity_interpretation,quarter,state,kind,element_index,response_mode,branch_rating,project_commissioned,connected_capacity_mw,state_generation_cost_original_quadratic_evaluation_synthetic_units_per_hour,max_balance_residual_mw,max_loading_fraction,max_loaded_branch_index,outaged_branch_indices,max_outaged_branch_flow_mw,outaged_generator_indices,max_outaged_generator_output_mw,max_generator_lower_bound_violation_mw,max_generator_upper_bound_violation_mw,max_generator_bound_violation_mw,max_corrective_response_violation_mw,power_tolerance_mw,loading_tolerance_fraction,dc_constraints_satisfied,security_certified
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,branch_33_immediate,branch,33,fixed,rate_c,False,50.0,48720.2036333754,6.821210263296962e-13,0.6214637979863447,22,33,0.0,,0.0,0.0,0.0,0.0,3.150796601403272e-08,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,branch_33_sustained,branch,33,bounded,rate_a,False,50.0,48813.11553730698,4.263256414560601e-13,0.7213469989126968,22,33,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,branch_34_immediate,branch,34,fixed,rate_c,False,50.0,48720.2036333754,6.821210263296962e-13,0.6214637979863447,22,34,0.0,,0.0,0.0,0.0,0.0,3.150796601403272e-08,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,branch_34_sustained,branch,34,bounded,rate_a,False,50.0,48813.115537306985,2.8421709430404007e-13,0.7213469989126979,22,34,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,branch_35_immediate,branch,35,fixed,rate_c,False,50.0,48720.2036333754,5.684341886080801e-13,0.6149745135647383,22,35,0.0,,0.0,0.0,0.0,0.0,3.150796601403272e-08,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,branch_35_sustained,branch,35,bounded,rate_a,False,50.0,50300.600322265636,4.263256414560601e-13,0.7009688323539189,27,35,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,branch_36_immediate,branch,36,fixed,rate_c,False,50.0,48720.2036333754,3.410605131648481e-13,0.6149745135647384,22,36,0.0,,0.0,0.0,0.0,0.0,3.150796601403272e-08,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,branch_36_sustained,branch,36,bounded,rate_a,False,50.0,48813.11553730379,1.1368683772161603e-13,0.7159372038728719,22,36,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,branch_37_immediate,branch,37,fixed,rate_c,False,50.0,48720.2036333754,1.6484591469634324e-12,0.6512509259789505,27,37,0.0,,0.0,0.0,0.0,0.0,3.150796601403272e-08,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,branch_37_sustained,branch,37,bounded,rate_a,False,50.0,57854.845038486026,2.2737367544323206e-13,0.6699758891511164,11,37,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_0_sustained,generator,0,bounded,rate_a,False,50.0,48624.292721680686,2.5579538487363607e-12,0.6988790467957299,27,,0.0,0,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_1_sustained,generator,1,bounded,rate_a,False,50.0,46988.46035702967,3.410605131648481e-13,0.7461137695258222,22,,0.0,1,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_2_sustained,generator,2,bounded,rate_a,False,50.0,50604.66388182991,1.1937117960769683e-12,0.6989253906493714,27,,0.0,2,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_3_sustained,generator,3,bounded,rate_a,False,50.0,48567.71738134174,1.1368683772161603e-13,0.7444125487186536,22,,0.0,3,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_4_sustained,generator,4,bounded,rate_a,False,50.0,48624.29272168082,2.1316282072803006e-12,0.6989209010767837,27,,0.0,4,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_5_sustained,generator,5,bounded,rate_a,False,50.0,57220.383063304515,3.410605131648481e-13,0.7039632596698198,27,,0.0,5,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_6_sustained,generator,6,bounded,rate_a,False,50.0,50604.663881829896,1.4779288903810084e-12,0.6989651522163727,27,,0.0,6,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_7_sustained,generator,7,bounded,rate_a,False,50.0,50604.66388183006,1.8758328224066645e-12,0.6989651522163726,27,,0.0,7,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_8_sustained,generator,8,bounded,rate_a,False,50.0,52171.99455874988,3.865352482534945e-12,0.7465855555792005,11,,0.0,8,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_9_sustained,generator,9,bounded,rate_a,False,50.0,47262.1570307852,2.2737367544323206e-13,0.7537731563267321,22,,0.0,9,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_10_sustained,generator,10,bounded,rate_a,False,50.0,49653.07460260203,4.092726157978177e-12,0.7487609838555503,11,,0.0,10,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_11_sustained,generator,11,bounded,rate_a,False,50.0,49560.40848146904,5.115907697472721e-13,0.6998059238685627,27,,0.0,11,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_12_sustained,generator,12,bounded,rate_a,False,50.0,49560.40848146922,2.9558577807620168e-12,0.699805923868563,27,,0.0,12,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_13_sustained,generator,13,bounded,rate_a,False,50.0,49560.408481469036,4.263256414560601e-13,0.6998059238685628,27,,0.0,13,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_15_sustained,generator,15,bounded,rate_a,False,50.0,50196.9924352582,4.888534022029489e-12,0.6990612061648379,27,,0.0,15,0.0,6.217248937900877e-15,0.0,6.217248937900877e-15,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_16_sustained,generator,16,bounded,rate_a,False,50.0,59261.77131511761,4.263256414560601e-13,0.7013661909826557,27,,0.0,16,0.0,6.217248937900877e-15,0.0,6.217248937900877e-15,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_17_sustained,generator,17,bounded,rate_a,False,50.0,61871.53973317337,4.320099833421409e-12,0.6655094726773609,11,,0.0,17,0.0,6.217248937900877e-15,0.0,6.217248937900877e-15,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_18_sustained,generator,18,bounded,rate_a,False,50.0,50196.992435257875,6.252776074688882e-13,0.6990612061648381,27,,0.0,18,0.0,6.217248937900877e-15,0.0,6.217248937900877e-15,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_19_sustained,generator,19,bounded,rate_a,False,50.0,59341.84948332338,1.9895196601282805e-12,0.6676849012860101,11,,0.0,19,0.0,6.217248937900877e-15,0.0,6.217248937900877e-15,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_20_sustained,generator,20,bounded,rate_a,False,50.0,59199.84666255607,1.7053025658242404e-13,0.6869361619574267,27,,0.0,20,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_21_sustained,generator,21,bounded,rate_a,False,50.0,61112.08386700228,1.6200374375330284e-12,0.6658042198269696,11,,0.0,21,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_22_sustained,generator,22,bounded,rate_a,False,50.0,62948.2036814,2.8421709430404007e-13,0.6654579068360846,11,,0.0,22,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_23_sustained,generator,23,bounded,rate_a,False,50.0,62948.20368139997,1.8758328224066645e-12,0.6647145602092234,11,,0.0,23,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_24_sustained,generator,24,bounded,rate_a,False,50.0,49533.53202426342,7.389644451905042e-13,0.7340684743332142,22,,0.0,24,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_25_sustained,generator,25,bounded,rate_a,False,50.0,49533.53202426342,2.2737367544323206e-13,0.734068474333214,22,,0.0,25,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_26_sustained,generator,26,bounded,rate_a,False,50.0,52826.4173829378,1.1368683772161603e-13,0.6746365223397762,11,,0.0,26,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_27_sustained,generator,27,bounded,rate_a,False,50.0,52826.41738293782,2.8421709430404007e-13,0.6746365223397762,11,,0.0,27,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_28_sustained,generator,28,bounded,rate_a,False,50.0,60213.2271668099,2.5295321393059567e-12,0.6715408573644963,11,,0.0,28,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_29_sustained,generator,29,bounded,rate_a,False,50.0,52826.41738293781,2.8421709430404007e-13,0.6746365223397761,11,,0.0,29,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_30_sustained,generator,30,bounded,rate_a,False,50.0,59135.77641007441,3.808509063674137e-12,0.702161665150912,27,,0.0,30,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_31_sustained,generator,31,bounded,rate_a,False,50.0,55606.81860582525,1.2789769243681803e-12,0.7030839455362397,27,,0.0,31,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q2,generator_32_sustained,generator,32,bounded,rate_a,False,50.0,59044.9881010895,1.7053025658242404e-13,0.7022937287690089,27,,0.0,32,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,base,base,,base,rate_a,True,200.0,52282.85459623916,1.2688587958109565e-09,0.8375101254117537,22,,0.0,,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_0_immediate,branch,0,fixed,rate_c,True,200.0,52282.85459616678,3.240074875066057e-12,0.6726607020214871,22,0,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_0_sustained,branch,0,bounded,rate_a,True,200.0,56445.24643047063,6.764366844436154e-12,0.7369224563132424,22,0,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_1_immediate,branch,1,fixed,rate_c,True,200.0,52282.85459616678,1.0231815394945443e-12,0.6920205194099389,22,1,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_1_sustained,branch,1,bounded,rate_a,True,200.0,52313.699078800004,1.9895196601282805e-13,0.8810921624162834,22,1,0.0,,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_2_immediate,branch,2,fixed,rate_c,True,200.0,52282.85459616678,1.1368683772161603e-13,0.6720844998822463,22,2,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_2_sustained,branch,2,bounded,rate_a,True,200.0,50947.69081480001,3.410605131648481e-13,0.857239128459502,22,2,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_3_immediate,branch,3,fixed,rate_c,True,200.0,52282.85459616678,9.833911462919787e-12,0.6697549692534616,22,3,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_3_sustained,branch,3,bounded,rate_a,True,200.0,56445.24643047093,9.663381206337363e-13,0.7336131067351916,22,3,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_4_immediate,branch,4,fixed,rate_c,True,200.0,52282.85459616678,6.252776074688882e-13,0.6716016744540563,22,4,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_4_sustained,branch,4,bounded,rate_a,True,200.0,61574.23352339119,1.1368683772161603e-12,0.7092690266765875,11,4,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_5_immediate,branch,5,fixed,rate_c,True,200.0,52282.85459616678,1.7053025658242404e-13,0.6979508526753423,22,5,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_5_sustained,branch,5,bounded,rate_a,True,200.0,56445.246430471016,5.684341886080801e-13,0.7610363546517853,22,5,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_6_immediate,branch,6,fixed,rate_c,True,200.0,52282.85459616678,2.2737367544323206e-13,0.8986741366779571,22,6,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_6_sustained,branch,6,bounded,rate_a,True,200.0,56436.61603881006,5.115907697472721e-13,1.0,22,6,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_7_immediate,branch,7,fixed,rate_c,True,200.0,52282.85459616678,2.2737367544323206e-13,0.666991196886391,22,7,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_7_sustained,branch,7,bounded,rate_a,True,200.0,56445.24643047088,1.7621459846850485e-12,0.7398019694481096,11,7,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_8_immediate,branch,8,fixed,rate_c,True,200.0,52282.85459616678,6.252776074688882e-13,0.6645097488487948,22,8,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_8_sustained,branch,8,bounded,rate_a,True,200.0,61574.233523391194,3.410605131648481e-13,0.7002256092735497,27,8,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_9_immediate,branch,9,fixed,rate_c,True,200.0,52282.85459616678,1.1368683772161603e-12,0.6603950689298589,22,9,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_9_sustained,branch,9,bounded,rate_a,True,200.0,61574.233523391194,2.2737367544323206e-13,0.6985532172761527,27,9,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_11_immediate,branch,11,fixed,rate_c,True,200.0,52282.85459616678,1.1368683772161603e-13,0.9999999998727441,12,11,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_11_sustained,branch,11,bounded,rate_a,True,200.0,53965.000272712474,7.531752999057062e-13,1.0,12,11,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_12_immediate,branch,12,fixed,rate_c,True,200.0,52282.85459616678,2.2737367544323206e-13,0.9999999998727441,11,12,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_12_sustained,branch,12,bounded,rate_a,True,200.0,53965.00027271247,1.1368683772161603e-13,1.0,11,12,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_13_immediate,branch,13,fixed,rate_c,True,200.0,52282.85459616678,5.6843418860808015e-12,0.604120665760978,22,13,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_13_sustained,branch,13,bounded,rate_a,True,200.0,56445.24643047097,2.2737367544323206e-13,0.7148539975539585,15,13,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_14_immediate,branch,14,fixed,rate_c,True,200.0,52282.85459616678,1.1368683772161603e-13,0.6861825529406479,22,14,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_14_sustained,branch,14,bounded,rate_a,True,200.0,50947.6908148,1.7053025658242404e-13,0.8758787972396879,22,14,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_15_immediate,branch,15,fixed,rate_c,True,200.0,52282.85459616678,1.1368683772161603e-13,0.6579162073048757,11,15,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_15_sustained,branch,15,bounded,rate_a,True,200.0,53535.78404179219,5.684341886080801e-13,0.9117585767447474,16,15,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_16_immediate,branch,16,fixed,rate_c,True,200.0,52282.85459616678,1.1368683772161603e-13,0.7124478570557253,22,16,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_16_sustained,branch,16,bounded,rate_a,True,200.0,56445.24643047098,2.8421709430404007e-13,0.9130294792132942,15,16,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_17_immediate,branch,17,fixed,rate_c,True,200.0,52282.85459616678,3.410605131648481e-13,0.7392764691077421,22,17,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_17_sustained,branch,17,bounded,rate_a,True,200.0,53535.78404179218,1.7053025658242404e-13,0.9141964297929905,22,17,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_18_immediate,branch,18,fixed,rate_c,True,200.0,52282.85459616678,2.2737367544323206e-13,0.5761897519234357,6,18,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_18_sustained,branch,18,bounded,rate_a,True,200.0,56445.24643047094,2.2737367544323206e-13,0.7781209789700455,6,18,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_19_immediate,branch,19,fixed,rate_c,True,200.0,52282.85459616678,1.1368683772161603e-13,0.6558425444887044,22,19,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_19_sustained,branch,19,bounded,rate_a,True,200.0,53535.78404179215,3.410605131648481e-13,0.7778237953313488,22,19,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_20_immediate,branch,20,fixed,rate_c,True,200.0,52282.85459616678,2.8421709430404007e-13,0.7949569268193286,22,20,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_20_sustained,branch,20,bounded,rate_a,True,200.0,61574.2335233912,1.7053025658242404e-13,0.807658328963266,22,20,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_21_immediate,branch,21,fixed,rate_c,True,200.0,52282.85459616678,5.684341886080801e-13,0.8071918773012151,22,21,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_21_sustained,branch,21,bounded,rate_a,True,200.0,61542.71927775114,1.7053025658242404e-13,0.8013151154989724,22,21,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_22_immediate,branch,22,fixed,rate_c,True,200.0,52282.85459616678,9.094947017729282e-13,0.674649557844704,28,22,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
